,Date,MS,JPM,BAC,C,WFC,GS,USB,TD,BK,TFC
1452,30/06/2016,0.231211621,0.65083654,1.289355444,0.520336516,0.635884796,0.222347742,0.671744064,-0.116392309,2.106978953,0.959386009
1453,01/07/2016,3.613916001,2.831064663,2.786540941,3.351722383,1.758943591,2.596669568,2.527922405,-0.116270705,2.421294736,3.022251214
1454,05/07/2016,-0.598205569,-1.068999329,-0.937492606,-0.684242306,-0.947669005,-0.779229048,-0.357766569,0.744428927,-0.483610746,-0.698883468
1455,06/07/2016,-2.124404879,-0.645849941,-1.159646192,-0.558615467,-0.321041383,-0.970725261,-0.076521284,0.260458,-1.198880911,-0.895595362
1456,07/07/2016,-2.612526308,-2.042383631,-1.222334377,-1.657300779,-2.093295566,-2.273246272,-2.168527687,-0.118458762,-1.914823259,-1.285903118
1457,08/07/2016,-0.340699745,-0.709114372,-0.303244702,-0.73572076,-0.605018981,-1.196448171,-0.522437,-0.236544299,-0.259465152,-0.453247011
1458,11/07/2016,-3.381335266,-1.482449644,-2.467420568,-2.682997869,-0.559979752,-3.060610776,-0.913925222,-2.034434464,-2.001089325,-1.792758252
1459,12/07/2016,0.770218313,0.063303783,0.741307693,0.253528703,0.1656162,-0.635262382,0.098399067,-0.623067455,-0.101562033,0.333693541
1460,13/07/2016,-3.045922057,-1.508508722,-1.550437596,-2.551962044,-1.378502315,-2.883563156,-1.514432598,-0.664899231,-0.707958177,-2.122181666
1461,14/07/2016,-0.035703582,-0.093539988,-0.073247422,0.270292604,2.545406956,0.555250442,-1.539607215,-0.114210788,-0.251638563,-0.272353705
1462,15/07/2016,-0.711478532,0.343388096,-3.241183089,-0.539913546,-1.187615073,-1.040113079,0.023886471,0.297197333,-0.351245672,0.245097482
1463,18/07/2016,0.070909463,0.156464971,-1.057462331,0.494842628,-0.186251426,1.182489723,-0.214676985,0.321030358,0.552499749,0.163718029
1464,19/07/2016,-2.071349829,-0.109545913,-0.976970751,-0.270208197,-0.494947804,-0.222758597,0,-0.298143511,-0.752646073,0.492740046
1465,20/07/2016,-0.312218352,0.376125934,0.906870797,0.767501697,0.639784034,1.06892264,0.214676985,0.321114694,3.587718037,-0.410805573
1466,21/07/2016,-0.17305782,-0.548051457,-0.767888722,-0.384482188,-0.041426826,-0.224690238,-0.737487005,0.183932787,-1.516907811,-0.78944423
1467,22/07/2016,-0.723506164,0.265805132,0.069548387,0.588636055,0.414784937,-0.062336067,0.52281002,0.553899178,0.357839351,0.244349946
1468,25/07/2016,-0.342704945,-0.406223308,-1.107288433,-0.249474012,0.312172764,-0.404126334,0,-0.576872324,-1.398593584,-0.542176447
1469,26/07/2016,0.034463987,-0.31139034,-0.685849607,-0.316599949,-0.062514011,0.105556521,-0.095261594,0.484336621,-0.82990967,0.108204741
1470,27/07/2016,0.552861846,0.358158737,-0.341194827,0.113355855,-0.270452994,0.286117838,-0.16648641,-0.115537877,0.250744097,-0.432090323
1471,28/07/2016,0.451481023,0.203021449,1.302732356,0.614404174,0.332967006,1.077244735,-0.213647101,-0.6216222,0.607315192,0.64887354
1472,29/07/2016,0.803763733,0.266101671,1.110347145,0.894214816,0.334108462,0.397491927,1.168753556,0.667816474,0.508906894,0.543886494
1473,01/08/2016,1.76996469,0.235387673,1.405493218,0.995257762,0.230356105,1.349319244,0.60161989,0.928525969,1.025638623,0.793992718
1474,02/08/2016,-1.488860454,-1.574340723,-2.446797582,-2.071889677,-0.526927728,-1.45039158,-1.675454837,-0.279460375,-1.076654941,-2.067551981
1475,03/08/2016,0.493821401,0.154783702,0,0.113993632,-0.56598017,0.18327935,0.237640778,-0.139477205,0.716484186,0.458778773
1476,04/08/2016,-2.548575382,-2.659503757,-3.860970006,-4.198921924,-1.740620807,-2.524031598,-2.211872662,-0.301410455,-3.92800915,-2.905717736
1477,05/08/2016,-0.37846491,0.302130637,-0.530140809,-0.523569575,-0.471356824,-0.455466362,0.069819598,-0.415896453,-0.221976686,0.15778925
1478,08/08/2016,-0.752640869,0.348558203,-0.395783665,0.130630236,-0.040880395,-0.373952854,0.25651727,-0.689348836,0.766675842,0
1479,09/08/2016,0.787009689,0.899740764,2.533480186,0.985222339,1.544677354,0.767749582,0.773484111,-0.274409114,1.098347901,1.523467127
1480,10/08/2016,-0.923251393,-0.275350336,-0.471550719,-0.61417115,-0.124454529,-1.024386985,-0.750142881,-0.841381385,-0.50073013,-0.161446969
1481,11/08/2016,0.717328876,0.214101735,-0.201419668,0.328565822,0.707287136,0.37296297,0.210400533,0.204006709,0.777234492,0.48516508
1482,12/08/2016,-1.665836325,-0.610522051,-0.735048445,-1.761495708,-0.769449222,-1.399046694,-0.583338395,-0.362406326,-1.076506156,-1.395258923
1483,15/08/2016,-1.969687545,0.015218438,-0.993697869,-0.494570996,-0.351580737,-0.060381133,-0.093050118,-0.112960897,0.424219333,0.080012867
1484,16/08/2016,-0.395914994,-0.273556011,0.131930143,-0.021446777,-0.350322966,-0.012076004,-0.463829193,-0.067741706,-0.548638401,-0.452320587
1485,17/08/2016,-0.590943463,-0.091014756,-0.065990419,0.279174615,0.16470709,-0.235138009,0,-0.315470924,-0.074566329,-0.21217454
1486,18/08/2016,0,0.136572814,-0.395023475,-0.064494849,-0.24698146,-0.102295314,-0.300309915,0.654573144,-0.024868461,-0.132320049
1487,19/08/2016,-0.163530104,0.09112726,0.263173135,-0.278985444,0.041141723,-0.018070304,-0.046116813,0.544958785,0.174067654,0.026427042
1488,22/08/2016,-0.3913882,0.045599909,-1.113678822,0.15012276,0.45339709,0.108319429,-0.161280267,-0.77115817,-0.174067654,-0.185053925
1489,23/08/2016,-0.616594264,-0.273299982,-0.325188571,-0.15012276,-0.45339709,0.470753869,0.461454104,-0.653088507,-0.099325154,0.237998505
1490,24/08/2016,-0.193917568,-0.181788172,-0.840613566,-0.128541565,0.515414971,-0.362307266,-0.369340192,0.134759315,-0.593888047,-0.370003664
1491,25/08/2016,-0.611610844,-0.226789272,-1.660320656,-0.831289132,-0.268367295,-0.042175245,0,0.857804541,-0.786446599,-0.210775539
1492,26/08/2016,-0.799119562,-1.096355252,-0.316161919,-0.317874574,-2.141413205,-0.540784291,-1.008700534,-1.171969643,-0.998678046,-0.262868695
1493,29/08/2016,-2.452951,-0.818140903,-2.185532752,-1.345117341,-2.116268732,-1.877346322,-0.545974737,-0.469426896,-1.084734565,-0.628133462
1494,30/08/2016,0.404667737,0,-0.155021961,0.334582854,-0.354959337,-0.053132139,-0.158664232,0.536664389,0.09594206,-0.442523791
1495,31/08/2016,0.468957372,0.430551155,0.996268561,0.799139381,0.731030978,0.562194851,0.272175607,-0.558974963,0.481087994,0.468609201
1496,01/09/2016,0.06270544,-0.415759006,-0.125071799,-0.316199255,-0.237671334,-0.396833988,-0.294834079,-0.932092371,-0.433090304,-0.442650852
1497,02/09/2016,0.43996607,0.074138364,1.384538158,0.464136334,1.113982541,-0.088637475,0.681667846,-0.857802378,0.409009474,1.676781716
1498,06/09/2016,0.189163001,0.416036249,0.508268783,-0.40100004,0.441034913,-0.20057903,0.457045634,0.747417083,0.459094713,-0.026433419
1499,07/09/2016,-1.098386792,-0.133905911,-1.013960421,-0.650780901,-0.260835794,-1.166074884,-0.411416039,0.641954102,-0.362620416,-0.972562303
1500,08/09/2016,1.414452318,0.896179677,0.759499666,1.305852691,2.393144417,1.816491267,0.985681527,1.251395051,1.238340058,0.078538272
1501,09/09/2016,-2.036743953,-0.613276215,-1.011382926,-1.305852691,0.370141721,-1.466325149,-0.894408444,0.157533538,-1.286578286,-1.326278994
1502,12/09/2016,2.449106553,0.79349447,1.138535812,1.83726004,3.309182971,2.402078876,1.309916043,2.047857744,1.751867258,2.458301531
1503,13/09/2016,-0.317362492,0.195603935,0.574152216,0.362970218,0.941389409,0.504243372,0.719660159,0.761535068,0.492105317,0.904260444
1504,14/09/2016,-1.228155214,-0.360802648,-0.255585057,-0.703409156,0.79855755,-1.148880412,-0.255948786,-1.311762372,-0.761745257,-1.800408252
1505,15/09/2016,1.133155106,1.238120664,1.155364798,1.433352146,1.572415565,1.24523101,1.00431894,1.057253537,1.952828087,0.710986919
1506,16/09/2016,-0.031657129,-0.560546828,-0.64351892,-0.387106248,-1.268598297,-0.126435576,-0.608467049,-0.138537724,-0.074834509,-0.632249205
1507,19/09/2016,-0.315969121,-0.407087211,-0.064144163,0.107364979,-1.188324165,-0.156304254,-0.372629581,-0.621031463,-0.224266124,0.341969146
1508,20/09/2016,-0.69157894,-0.570159219,-0.31997353,-0.770546015,1.580300086,-0.335868487,-0.55631359,-1.230661201,-0.84260581,-0.839672075
1509,21/09/2016,-0.997538763,-0.819481913,0.31997353,-0.446772421,0.240301508,-0.590933095,0.208258332,-1.014083651,0.420410004,0.34024454
1510,22/09/2016,1.028843917,0.207955287,0.514148472,-0.08487022,-0.0437321,1.734999138,0.487640748,1.014083651,0.372456147,0.710458622
1511,23/09/2016,2.796510487,2.21012865,2.809718589,2.708700558,1.898084964,2.235175432,1.147158481,0.955875038,1.630102345,2.24308031
1512,26/09/2016,-1.025982557,-0.877881463,-1.316664487,-1.040553679,-0.466821878,-0.869367365,-1.007427513,-0.365218906,0.126516034,-0.99425349
1513,27/09/2016,-1.330820904,-0.526017977,-0.586875101,-1.072520707,-0.486717603,-0.343187154,-0.444794739,-1.402737253,0,-0.666204961
1514,28/09/2016,2.324560894,1.601715308,1.440756044,2.309367475,2.096417835,2.791723247,0.773853423,0.450351436,1.120169915,0.987606779
1515,29/09/2016,-3.233225291,-1.421679458,-3.181057048,-3.074518304,0.203044118,-1.449026591,-0.960539955,-0.202923904,-2.077607447,-1.173345154
1516,30/09/2016,0.343702302,0.120214911,0.127856872,0.42436808,1.02145892,0.124064515,0.537727921,-0.135032298,0.477588073,0.29204964
1517,03/10/2016,-0.281297212,-0.859556863,-1.081762266,-1.519344367,0.182696567,-0.742240463,-0.444417826,0.428256131,-1.276768919,-1.765767709
1518,04/10/2016,-1.60995744,-1.623389897,-1.943031919,-1.867258094,-2.794861358,-2.513277554,-1.849780481,-0.652291174,-1.555018347,-1.452311724
1519,05/10/2016,0.523497414,-0.265548567,-0.680473932,-0.859631505,-0.42143872,-0.449720038,-0.548319439,0.226781045,0.245218329,-0.308480408
1520,06/10/2016,0.247288557,-0.353017192,0.556410763,-0.427014675,-0.331445099,-1.590643408,0.433836112,0.45518211,0.393587124,0.179836133
1521,07/10/2016,-0.770785971,-0.775114371,-1.048418283,-0.546392419,-0.703448592,-0.709914313,-0.228561499,-0.45518211,-0.270768231,-0.768467817
1522,10/10/2016,1.173944282,0.481922056,1.172481451,1.136585516,0.439072612,1.176181979,1.171225948,0.660678087,1.810816155,1.129083763
1523,11/10/2016,0.84256544,0.263853831,0.497824635,0.593715129,0.286441219,-0.153679987,-0.253795361,0.160115602,-0.424640518,0.103282971
1524,12/10/2016,0.565703475,0.574070813,1.255520133,0.473406579,1.265686399,1.116648965,1.205407234,-1.024940476,2.600821726,2.193891668
1525,13/10/2016,-1.065840195,0.325300722,-1.068201872,-0.288425272,0.089429863,-1.834688367,0.069987487,-0.497277686,-0.967411891,-0.05279577
1526,14/10/2016,0.876915412,0.519716082,-0.312000201,0.020573108,0.470809213,0.895385828,0.303832509,-0.427512823,0.431629223,1.221466076
1527,17/10/2016,-1.653440576,-0.785932368,-1.299936305,-0.799269545,-1.006164527,-2.12518192,-0.676551618,-0.894048904,-1.840450795,-1.221466076
1528,18/10/2016,-1.869794608,-0.955548116,-1.283221682,-0.995233734,-0.687272253,-1.0831493,-1.316584135,-0.155640176,-0.994320755,-2.295949453
1529,19/10/2016,0.091139263,0.131756157,-0.5449623,-0.201893451,0.731770562,0,-0.845414382,0.333809578,-4.403210388,-0.488881494
1530,20/10/2016,-1.627987603,-0.336376595,-0.662063483,0.020194969,-0.355479156,-0.091635805,0.227800824,-0.378231907,-1.875777157,0.411521003
1531,21/10/2016,0.179558144,-0.553288193,-0.598102769,-0.020194969,-0.949129632,-0.25729032,-0.386928157,0.200062506,-0.832763792,-0.308783272
1532,24/10/2016,0.08993981,0.101685279,0.298610708,-0.020175371,-0.438401354,-0.24524281,0.409762966,-0.510498246,0.023027726,0.102816957
1533,25/10/2016,-0.717073187,-0.478510833,-0.89316389,-0.843356826,-0.936094697,-0.8621403,-0.885674087,-0.309457139,-0.48268288,-0.461919178
1534,26/10/2016,-1.279590929,-0.144534969,-0.23678246,0.160078045,-0.561784887,-0.383282039,-1.05702663,-0.154377845,-0.206183046,-0.688856112
1535,27/10/2016,0.891007323,0.173479623,1.369442212,0.743808233,0.388591038,0.343773229,0.134286539,0.331101259,0.022990079,0.458708785
1536,28/10/2016,-0.149089011,-0.216813405,1.085017998,0.830706706,0.477011116,-0.619074299,-0.268420354,-0.331101259,0.530177971,-0.127602964
1537,31/10/2016,0.627565907,0.419589826,-0.664469408,0.428186889,0.043472918,0.101044932,0.672480545,0.088194019,-0.300023662,0.434627808
1538,01/11/2016,1.327707529,0.421352936,0.785748857,0.820690258,0.814507471,0.834670539,1.040036287,0.442084209,1.22873449,1.055997253
1539,02/11/2016,0.33470719,0.437780002,0,0.393508696,-0.220782876,0.209739337,-0.113570672,0.155181315,-0.395795561,0.285236917
1540,03/11/2016,0.091489796,0.910831983,-0.423826302,0.041495186,1.645580956,0.164703804,0.272772929,1.18292259,0.116249719,0.677444772
1541,04/11/2016,-3.654207811,-3.080749546,-2.741558778,-3.368009546,-1.777826122,-3.11160712,-2.228559408,-1.382388076,-2.390371705,-2.809836898
1542,07/11/2016,-0.293688284,-0.214433278,0.058819168,-0.180493307,-0.307901138,-0.242135417,-0.133459977,-0.728089153,0.341264032,0.410682567
1543,08/11/2016,-6.856256297,-4.495438162,-5.549059253,-3.310657275,-5.240152134,-5.720447865,-3.688367797,0.506877602,-3.713243879,-4.353424276
1544,09/11/2016,-4.025242338,-4.537125258,-4.302302317,-3.840766704,-7.311035372,-4.188658164,-1.994136912,-1.360566,-1.460518379,-1.974940204
1545,10/11/2016,-1.228606934,-0.052198893,-1.376421473,1.46561523,-0.193481856,-1.516781232,-0.607292521,0.765792691,-1.119009825,-1.032816295
1546,11/11/2016,-2.209723451,-3.611147788,-5.423324122,-3.441836363,-2.839645418,-2.536931293,-1.717920349,-1.871237631,-1.697488818,-2.361377332
1547,14/11/2016,-1.63837629,0.18883656,-0.39761608,-1.39839064,1.190832198,-0.956331849,0.06158066,-0.086208654,-0.838048412,-0.302929023
1548,15/11/2016,2.045793512,2.500764679,2.054718118,1.489852761,1.745502943,2.362097442,1.719006337,0.064637051,1.853086547,0.372983331
1549,16/11/2016,-1.970782611,-0.79784811,-1.657102038,-1.489852761,-1.555185926,-1.620662543,-1.677910901,-0.193780972,-1.162197826,-2.741177258
1550,17/11/2016,-1.144294455,0.398139826,0.399214216,-0.018017862,-0.626720257,-0.342872355,-1.123496888,-0.771355886,0.336709689,-1.084778194
1551,18/11/2016,-0.321004346,-0.436593831,-1.636551346,-0.144148486,1.334139746,-0.346467816,-0.101520533,-0.871322861,0.042175143,-0.291750665
1552,21/11/2016,0.049316807,-0.613071378,0.147674616,-1.003227772,-0.191708311,-0.014183194,0.508606937,-0.063453883,0.35914646,0.269288247
1553,22/11/2016,-1.225804886,-0.419335383,-1.272648828,-1.046203298,0.114987872,-0.566833065,-0.650553734,-0.253440507,-0.464534922,-0.246868463
1554,23/11/2016,-0.146079876,0.038026462,-1.448615837,-0.158651014,-0.878060759,0.439014973,-0.141729822,-0.58885575,0,-0.08963123
1555,25/11/2016,1.618861395,0.649081827,2.721264664,2.334184341,1.996243361,0.488469102,1.057786749,0.230933511,0.931217,1.375597594
1556,28/11/2016,-0.394856852,-0.763171508,0.049257351,-0.090099416,-0.541378997,-0.972840769,-0.408173264,-0.335722841,-0.042515544,-0.249482328
1557,29/11/2016,-1.854620444,-1.571443772,-4.379535219,-1.554833497,-2.023360642,-3.498876711,-1.053500563,0.735836921,-0.783312994,-2.460933915
1558,30/11/2016,-1.915774692,-2.000588297,-1.783243117,-1.548526211,-2.647922625,-3.292362749,-1.539866292,0.063327267,-2.457940148,-1.295454484
1559,01/12/2016,0.785816784,0.232550375,1.2637578,2.206823951,1.408482141,1.453395596,0.77696391,-0.652430788,1.974076621,1.383886698
1560,02/12/2016,-0.619655051,-2.013867602,-2.832784056,-2.224276921,-1.42687774,-2.297029427,-0.717436819,-0.523065959,-0.43974835,-0.705332428
1561,05/12/2016,-0.99289269,-0.515143195,-1.454572796,-1.111119593,-2.183885072,-1.230648481,-0.732002489,-0.541109164,-0.27126163,-1.027010147
1562,06/12/2016,-0.305360333,-0.453034998,-1.833275147,-1.949115789,-3.06680498,-1.790415208,-1.23421546,-1.360566471,-1.160132067,-1.059556531
1563,07/12/2016,-2.180561819,-1.241194322,-1.669639681,-1.828769282,-0.017459453,-2.469668376,-1.045928542,-1.180553307,-1.268956422,-1.048483714
1564,08/12/2016,-0.343594975,-0.4337381,-0.608150347,0.183055859,0.262168527,-0.165539396,-0.269381825,-0.966577542,1.124852573,-0.57307377
1565,09/12/2016,1.729939453,0.892948719,2.100719684,0.819474044,2.408890372,1.954061551,0.8878405,0.06014323,0.826139708,0.807493176
1566,12/12/2016,0.982001992,-0.035418474,0,-0.402210044,-0.107500821,-0.580190635,-0.232364004,-0.838685251,-0.124366144,-0.404553214
1567,13/12/2016,-0.702386672,0.035418474,-0.265002345,0.570283261,2.062686849,-0.576829599,-0.058001892,1.46221167,0.435912283,0.596757188
1568,14/12/2016,-0.349364653,-1.487734594,-2.138427502,-1.303484961,-0.891816835,-1.271418133,-0.482098795,-0.563356282,-0.580803393,-0.38402958
1569,15/12/2016,0.699936172,1.24020473,2.18252835,0.800126912,-0.271433446,1.701654237,0.462757241,0.040131999,1.647417338,0.791006715
1570,16/12/2016,-0.280567755,-0.575243652,0.797548237,0.1507388,0.217067141,-0.071138877,-0.250915763,0.180809859,0.590472525,-0.577837703
1571,19/12/2016,-1.552212908,-1.279376947,-1.017943819,-1.892811115,-1.581034179,-1.667530733,-1.283433163,-0.76122496,-0.842452101,-1.671825342
1572,20/12/2016,0.299304182,-0.253911069,0.352900815,0.08227358,0.697619705,0.681065374,0.706727679,0.379883516,0.273011717,0.526025956
1573,21/12/2016,1.346360957,-0.161261061,0.398471837,0.428901249,-0.07179259,0.548220123,0.038338039,0.140321053,-0.126126543,0.190043206
1574,22/12/2016,-0.629032831,-0.183980487,-0.26583379,-0.823196401,-0.375972582,-0.353347156,-0.095841015,0.583434816,0.063043387,-0.48496877
1575,23/12/2016,-0.139242004,-0.091839169,-0.044241783,-0.16381127,0.017882596,-0.244564781,-0.210495107,-0.141134553,-0.314758618,-0.356938614
1576,27/12/2016,1.166357129,0.725675337,1.246098677,1.733715946,1.132380556,0.377420395,0.481652986,0.262280797,0.167755736,1.074696897
1577,28/12/2016,1.108868084,0.70769954,1.488886053,1.105358328,0.871486677,1.031693358,0.931315663,0.161761648,0.652714587,1.022159058
1578,29/12/2016,-0.236950614,-0.464628918,-0.453534658,-0.084176514,-0.491147898,-0.531798895,-0.136356246,0.162021395,-0.084465766,-0.640047445
1579,30/12/2016,-1.875774472,-1.083472102,-1.927009666,-1.933068765,-1.602035218,-0.881460286,-0.17504272,-0.907932332,-1.216714758,0.085092241
1580,03/01/2017,-1.315359786,-0.18426614,-1.847009743,-1.344282242,-0.089242281,-0.643684717,-0.735737812,-2.08692379,-1.551715943,-0.763348527
1581,04/01/2017,0.921215411,0.924744986,1.183466542,1.757738007,1.564345371,0.747238919,1.692496799,-0.744657633,1.281016864,1.296913353
1582,05/01/2017,-1.447104169,-0.01159472,0,-0.347414497,0.254042148,-1.472607133,-0.645360021,-0.129828226,-0.166213079,-0.661186891
1583,06/01/2017,2.634138778,-0.069642961,0.574842784,0.546491499,1.464133287,0.824134752,0.449345936,0.413669025,1.106386513,0.661186891
1584,09/01/2017,-0.816148356,-0.28965764,-1.714718415,-0.016583515,-0.6981261,0.131817912,-0.293283142,-0.157784764,-0.167806932,0.149906532
1585,10/01/2017,-1.406679574,-0.749252686,-0.565088078,0.449287833,-0.329007842,-1.306509811,-1.106696283,-0.78524904,-0.647526843,-0.235463505
1586,11/01/2017,0.091633729,0.969317118,0.652317525,1.224939661,0.548939553,0.784330366,0.697555955,0,1.193872444,0.923645696
1587,12/01/2017,-0.411724686,-0.531999081,-0.391915929,-0.673070493,-1.475306441,-0.188469027,-0.504278112,-0.019555132,-0.588255655,-0.387678663
1588,13/01/2017,3.862753739,3.700873168,4.261649673,2.11855184,2.805215841,3.566746259,2.706051007,0.568573662,2.782390123,2.085197016
1589,17/01/2017,-1.670406372,-0.465702634,-2.59638103,1.710330838,-0.906993348,0.616972275,-0.495693696,1.166829732,0.43169272,-1.394943897
1590,18/01/2017,0.961183201,0.765371769,0.442836671,1.280167826,-0.569594405,1.236862505,-0.335660033,0.418635065,3.052829515,1.989338498
1591,19/01/2017,-0.329264826,-0.443185135,-0.487034131,0.975430459,-0.893758418,-0.340799153,-0.922218023,-1.092684507,0.626393311,-0.286622087
1592,20/01/2017,1.490293376,-0.04781014,0.353979491,0.769296455,1.500218462,-0.202211472,0.450236414,-0.335352292,1.560578526,0.044044573
1593,23/01/2017,-1.818449381,-1.199308459,-1.713955104,-1.885824648,-0.826069753,-0.43313945,-1.5573691,-1.155178402,-1.717546303,-1.225939294
1594,24/01/2017,-2.610150979,-1.534453005,-1.813517666,-1.66046233,-3.449864365,-1.51618167,-1.304949133,-1.372654534,-0.62540421,-2.195049693
1595,25/01/2017,-0.364136182,-0.833434441,-0.299065685,0.573682821,-0.984186622,-0.977297636,-0.948779335,-0.211015242,-0.13352617,-0.509569111
1596,26/01/2017,0.388712852,-0.20726886,0.341873024,0.436794612,1.037192195,1.103826066,-0.075505026,0.557227415,1.70E-05,0.530855299
1597,27/01/2017,1.221615628,1.0407033,1.770710326,0.879354918,0.905288067,1.295551372,0.264559296,0.270113921,0.245916182,1.048698343
1598,30/01/2017,1.471846696,1.64075158,1.359975613,1.387426513,-0.444795177,1.977525378,0.379121074,-0.019338656,-0.134212165,0.625876813
1599,31/01/2017,-0.493023967,-0.377399401,-1.098191832,-0.393281957,0.071508768,-0.586975709,-0.719128429,0.212731201,-0.646227909,0.520937133
1600,01/02/2017,1.343860892,0.424670046,0.745470441,-0.160886658,0.286580018,0.112774911,-0.188398577,0.154961519,0.489857829,0.305153828
1601,02/02/2017,-5.315457224,-3.015908016,-2.477868514,-3.130217455,-2.689926134,-4.472910065,-0.99262253,-0.483511086,-1.923352853,-1.731264323
1602,03/02/2017,-0.449157994,0.471416427,0.732601453,0.20797768,1.26517893,0.40339143,0.485736263,0.580506952,0.021890846,0.386938367
1603,06/02/2017,-0.536308445,0.057616429,0.956129373,0.783765728,0.372028284,0.150105595,0.375200649,0.408362147,0.460999605,0.086176438
1604,07/02/2017,2.162737752,0.880260667,1.009450458,1.532946051,1.268216577,0.791898633,0.58442904,-0.388951234,0.68440425,0.65302619
1605,08/02/2017,-2.118140271,-1.43222374,-1.965579831,-1.65526795,-1.95806285,-1.594099498,-1.221475991,-0.75414357,-0.794356367,-1.344930414
1606,09/02/2017,0.334984737,0.229612991,0.173170341,-0.644098188,-0.228893939,-0.483203169,-0.130677848,-0.499617507,-0.131784587,-0.472907322
1607,10/02/2017,-1.244991806,-1.313176175,-1.376950436,-2.264636071,-0.38616665,-1.451996184,-0.965293009,-0.344441002,-1.221660425,-0.747768791
1608,13/02/2017,-1.708724657,-1.586867193,-2.781465769,-1.481749465,-1.564430614,-1.287013323,-0.772902256,-0.228958319,-1.506384173,-1.876728467
1609,14/02/2017,-0.972638043,-1.143518243,-2.138236007,-1.113615641,-0.978299059,-0.432002503,-1.075771447,-0.816189469,-1.294426309,-0.811398233
1610,15/02/2017,0.820724585,0.066279708,0,0.198541947,0.737127354,0.440031719,0.236051648,-0.132228937,0.761918584,0.54020936
1611,16/02/2017,-0.086710946,0.331898222,0.244385041,0.348400667,0.051624027,-0.376157151,0.236600081,-0.113189579,-0.14860223,0.083371289
1612,17/02/2017,-0.884474207,-0.860739455,-1.054796521,-0.629547714,-0.275036243,-0.549637486,-0.581410995,-0.131920166,-0.76079834,-0.062550231
1613,21/02/2017,0.085944717,-0.054892758,-0.040319939,-0.115543439,-0.188668002,0.011914316,-0.199079285,-1.067741075,0.443065689,-0.332842289
1614,22/02/2017,-0.128885877,-0.076878066,0.85073142,0,-0.222531274,0.214750064,-0.162575694,0.242520523,-0.10565104,-0.786090868
1615,23/02/2017,2.279965442,0.881733017,1.434146979,1.764058365,1.169425658,1.540521321,0.543004281,1.316057513,0.529474013,0.869183597
1616,24/02/2017,-0.678560569,-0.110626499,-1.393447338,-0.76936589,-0.431531648,-0.79729268,-0.344264734,0.208410262,-0.042450096,-0.145351808
1617,27/02/2017,0.37155899,-0.209878603,-0.446721963,0.350508635,0.310512611,0.249628252,0.525913306,2.166281659,-0.063640225,-0.083000108
1618,28/02/2017,-2.465515372,-3.235536933,-3.57288019,-2.851456265,-3.146259683,-1.857202503,-2.531327995,-1.079419842,-2.844212139,-3.023098639
1619,01/03/2017,1.138674446,1.572106286,1.064490704,1.489750572,1.722443402,0.655074395,1.662363011,1.292808115,1.057119521,2.320469719
1620,02/03/2017,-1.181414291,-0.713732815,-0.828888214,-0.608398761,-0.306119907,-0.72626163,-0.126073345,-1.177722899,0.083367202,-0.164606177
1621,03/03/2017,0.556764317,0.952798775,0.749635597,1.187350727,0.476595103,0.348576332,0.469125023,-0.516899545,0.104322119,0.846494662
1622,06/03/2017,0.516661495,0.556353574,0.158546747,-0.364298844,0.530323305,0.441429713,0.471376432,0.267693082,0.481359474,0.62394394
1623,07/03/2017,-0.129425844,0.219063933,-0.198132469,-1.003207377,0.1545025,0.263393822,0.291149765,0.441335726,-1.08493325,-0.145923087
1624,08/03/2017,-0.623175669,-0.39394456,-0.355665764,-0.717447078,-0.838268868,0.023989734,-0.127457898,0.443265529,0.540991888,-0.166536686
1625,09/03/2017,0.407868783,0.317212303,0.15790382,0.097524661,-0.255200987,0.722060722,0,5.45825089,-0.49948434,0.772546269
1626,10/03/2017,0.495969093,-0.087594596,0.039520263,-0.065022271,0.255200987,0.088630694,0.036393343,-1.679010449,-0.37296485,0.062898566
1627,13/03/2017,0.151427627,-0.164047576,-0.079029164,0.146378287,-0.102149312,0.177471619,-0.145548336,1.210926683,0.186308547,0.315073427
1628,14/03/2017,0.738817733,-0.240135796,0.554468937,0.981365937,0.085117179,0.380171468,0.07275071,-0.627482303,-0.144956334,1.078799746
1629,15/03/2017,-1.041481724,0.098143445,-0.158718412,-0.508240311,-1.033646072,-0.581815207,-0.127287583,-0.302197632,-0.289256963,-0.614858434
1630,16/03/2017,2.868324264,1.053119619,1.437733963,1.283746733,1.101807456,1.739321188,0.619752732,0.423333319,1.162084432,1.019772392
1631,17/03/2017,0.959698985,0.719398828,1.703884616,1.300443173,1.788515779,0.740619451,0.826225044,0.750292683,1.471849988,1.289495171
1632,20/03/2017,4.424806923,2.976185223,5.985752794,2.635547972,3.137367413,3.847752571,2.899289538,1.146383313,1.687547076,4.943939357
1633,21/03/2017,1.06044652,-0.160069237,0.348140761,0.466281527,0.935440953,0.831775626,0.170967733,-0.041165819,0.561668647,-0.204340565
1634,22/03/2017,-0.896255321,0.160069237,-0.565092699,-0.483517826,0.144689429,-0.358551033,0.03802109,-0.840240021,-0.259625187,-0.520300111
1635,23/03/2017,0.305721447,0.114504937,-0.216505553,-0.034437341,-1.044302149,1.516407895,0.019029661,0.655193827,0.064839614,-0.202848932
1636,24/03/2017,2.094312638,0.057302309,0.390028497,-0.446727606,0.791228781,1.291071838,0.706309557,-0.041082249,0,0.541887499
