"Date","JPM","BAC","C","WFC","GS","MS","BK","USB","PNC","COF","STT","AXP","FITB","RF","8306.T","8411.T","8316.T","8308.T","8604.T","8309.T","8354.T","8331.T","8377.T","8355.T","8418.T","TD.TO","RY.TO","BNS.TO","BMO.TO","CM.TO","NA.TO","UCG.MI","ISP.MI","BMPS.MI","UNI.MI","MB.MI","NAB.AX","CBA.AX","ANZ.AX","WBC.AX","MQG.AX","600036.SS","600000.SS","600016.SS","000001.SZ","600015.SS","HSBA.L","BARC.L","LLOY.L","STAN.L","SAN.MC","BBVA.MC","SAB.MC","NDA-SE.ST","SHB-A.ST","SEB-A.ST","SWED-A.ST","BNP.PA","ACA.PA","GLE.PA","316140.KS","055550.KS","024110.KS","UBSG.SW","CSGN.SW","KBC.BR","ITUB4.SA","BBDC4.SA","DBK.DE","CBK.DE","BIRG.IR","SBIN.NS","BANKBARODA.NS","1155.KL","1023.KL","BCP.LS","D05.SI","U11.SI","EBS.VI","DANSKE.CO","ETE.AT","INGA.AS","DNB.OL","SBER.ME","ISCTR.IS","SBK.JO"
2016-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.323212,1688.049194,2860.590576,347.502228,419.77002,3259.89624,1730.740967,514.017578,1152.01416,733.377258,998.698059,47.717983,66.712952,51.815208,68.840637,80.126328,35.877598,13.10698,1.623058,64.199997,2.956943,5.958426,20.849627,61.940449,20.354445,24.391521,61.081467,15.166602,10.85502,6.103193,8.102392,7.1801,NA,NA,NA,NA,3.344058,4.855783,1.327019,79.908577,90.11451,64.459038,136.489014,36.128582,7.462709,25.260635,NA,37110.359375,10410.602539,11.560724,11.474064,43.321243,14.300293,13.153732,14.061385,7.12398,6.960381,194.51297,137.405502,7.651131,4.139113,0.400502,12.572306,15.786441,24.379999,147.916336,2.95,8.734615,86.586021,84.817963,4.135513,9869.189453
2016-05-31,56.768826,13.455158,41.68301,43.575153,147.601547,24.462875,37.938217,37.17194,78.787254,67.01075,55.834305,60.933861,16.144152,8.462461,466.8992,1710.608643,2931.922607,348.826691,424.452728,3266.671875,1788.284668,520.275085,1195.984253,742.33197,978.796509,47.295624,65.418358,51.169014,67.973412,79.875137,35.558945,12.582034,1.577935,62.299999,2.913072,5.77611,20.773115,61.34626,20.188057,24.249344,61.500393,15.302625,11.060663,6.198664,8.315198,7.360502,350.531281,161.189011,56.642914,484.463684,3.250878,4.768587,1.278731,78.645576,89.361458,63.545013,134.079102,35.758533,7.403647,25.04398,NA,37251.640625,10596.505859,11.621252,11.178571,43.094471,13.987354,12.496081,13.778209,7.017353,7.01156,200.479904,141.773895,7.586055,4.139113,0.389059,12.531881,15.795112,24.049999,147.839691,2.87,8.570029,86.104538,83.625648,4.153935,9779.289063
2016-06-01,57.134125,13.564697,42.014187,43.815708,148.055054,24.570127,38.109592,37.328201,78.787254,66.99247,55.745762,61.072857,16.27248,8.548548,459.227142,1695.895752,2867.074951,343.197784,415.528961,3241.263428,1744.020264,514.911438,1213.572021,735.168213,982.414917,47.50267,65.642418,51.767357,68.014717,80.016426,35.297482,12.354575,1.551955,59.900002,2.923601,5.668378,20.474716,60.609425,19.966215,23.988682,60.539322,15.158099,11.000215,6.123651,8.26002,7.346066,350.37384,159.023926,56.108112,478.056641,3.16072,4.672591,1.282061,78.451271,88.524742,62.948902,133.786987,35.108242,7.249419,24.482031,NA,36827.792969,10689.458008,11.432104,10.891328,42.981091,14.201652,12.72623,13.426379,6.899789,6.678898,193.926041,137.752991,7.651131,4.148541,0.347101,12.531881,15.847125,23.620001,147.073273,2.84,8.443718,84.981087,82.868622,4.089461,9914.927734
2016-06-02,57.238495,13.637724,42.041042,43.910206,147.416428,24.382437,38.028427,37.380291,79.024292,67.138855,55.781174,61.536148,16.512037,8.608809,444.473236,1646.853027,2756.834473,332.10556,399.095184,3126.079102,1690.902954,496.138672,1169.602173,713.677429,955.276367,47.684864,66.073944,52.214108,68.270752,80.236206,36.269798,12.100833,1.539649,61.150002,2.909562,5.631085,20.153366,59.880527,19.617596,23.63324,60.013603,15.073084,10.897393,6.116834,8.244263,7.331639,351.397675,159.42157,55.471046,488.490997,3.184961,4.672591,1.282897,78.888458,88.524742,63.266827,134.079102,35.832279,7.280591,24.526039,NA,36545.226563,10689.458008,11.280786,10.965159,42.940598,14.413708,13.141951,13.383494,6.856956,6.704487,196.175873,140.532883,7.688318,4.195683,0.339473,12.523797,15.847125,23.4,146.15358,2.72,8.451374,85.141579,83.461624,4.024988,10030.850586
2016-06-03,56.220875,13.163051,40.626839,43.119812,144.075348,23.721033,37.451134,36.781288,77.76004,65.510246,54.019203,60.683659,16.101372,8.37637,447.845581,1653.719116,2764.940186,333.181641,401.304047,3155.72168,1699.755737,495.244751,1178.396118,714.572876,958.894897,47.411564,65.775192,52.230061,68.44416,80.353996,36.629303,11.532054,1.512301,58.299999,2.793741,5.486061,20.260483,60.015213,19.879059,23.664831,61.278603,15.115592,10.891339,6.130476,8.275787,7.331639,350.334381,158.758804,55.054211,482.541626,3.07057,4.570196,1.252094,77.43116,86.265602,62.193844,131.742203,34.93478,7.092729,24.109655,NA,36545.226563,10596.505859,10.902491,10.694333,42.616638,14.399236,13.207762,12.872815,6.699293,6.57654,194.837982,139.192566,7.688318,4.233398,0.305143,12.531881,15.86446,23.115,144.544159,2.89,8.298268,84.660095,83.013733,4.107882,10259.541016
2016-06-06,56.777534,13.254335,40.940117,43.377552,145.361786,23.998108,38.23587,37.22403,78.954056,66.653938,55.382748,61.100639,16.426477,8.565765,441.100952,1634.102051,2717.925537,329.870544,392.115112,3067.639404,1646.638306,480.94165,1160.808105,701.141052,950.753296,47.50267,65.833282,52.541183,68.840637,80.5895,36.882599,11.313326,1.506832,58.450001,2.80778,5.444626,20.367599,60.68866,19.776056,23.901798,60.375034,14.996572,10.897393,6.144108,8.283666,7.302769,353.130493,159.156479,54.77108,492.701324,3.093292,4.580595,1.256252,NA,NA,NA,NA,34.983803,7.11406,23.943779,NA,NA,NA,10.947886,10.604084,42.44656,14.259451,13.130954,12.915702,6.683801,NA,197.117355,142.41922,7.827768,4.233398,0.280987,12.693583,16.185223,23.295,144.697433,2.82,8.302096,84.820587,84.527771,4.135513,10216.168945
2016-06-07,56.586178,13.099154,40.761105,43.188538,143.612564,23.703159,37.92017,37.033039,78.225349,66.196457,54.692112,61.054306,16.255369,8.462461,449.531708,1652.738403,2727.652832,332.188324,391.496704,3096.435547,1677.623535,491.668976,1178.396118,712.781921,957.085632,47.833923,66.347801,53.506493,69.195755,81.672806,38.116375,11.689573,1.532812,61.5,2.814799,5.535784,20.344645,61.274933,19.696827,24.09927,60.621456,15.132595,10.897393,6.137291,8.291552,7.302769,351.791504,159.289032,55.250839,493.891174,3.13799,4.587794,1.262919,78.597008,86.851311,62.948902,134.444244,35.496662,7.219066,24.18413,NA,37298.738281,10735.93457,11.068941,10.710749,43.386036,14.490764,13.30106,13.104548,6.779492,6.832434,208.266541,144.355209,7.799878,4.252255,0.324216,12.76635,16.323925,23.709999,146.076965,2.94,8.40927,85.623055,88.300262,4.135513,10277.677734
2016-06-08,56.751434,13.172177,40.779011,42.956581,143.122055,23.721033,37.938217,37.163261,78.576538,65.967712,54.488468,61.397167,16.238258,8.510124,458.721313,1654.699829,2768.182861,334.506073,395.295929,3121.84375,1690.902954,496.138672,1204.778198,726.213623,956.18103,47.70142,66.223335,53.370876,69.212303,81.790558,37.634304,11.155808,1.515036,60.299999,2.802515,5.465343,20.252831,60.997639,19.593826,24.170357,60.498241,15.107092,10.879232,6.137291,8.275787,7.295556,351.830902,157.344879,54.944099,499.016937,3.094812,4.501399,1.252922,77.52832,87.269661,63.227093,133.640945,34.998886,7.096836,23.656033,NA,37958.054688,10921.836914,10.993281,10.587669,43.126869,14.712441,13.718076,12.868488,6.62912,6.57654,208.811615,146.886887,7.688318,4.280541,0.297515,12.879539,16.45396,22.799999,145.617111,2.8,8.31358,85.302078,87.934364,4.172356,9944.104492
2016-06-09,56.316551,12.953098,40.28672,42.217728,141.761536,23.309895,37.568394,36.928879,77.549332,64.842339,53.381702,60.88752,16.024374,8.406129,443.630157,1619.389526,2690.365479,325.814392,387.874146,3056.629395,1633.359131,478.259796,1134.42627,706.513672,932.66095,47.370163,65.841583,52.908165,68.972771,81.288147,37.364666,11.120881,1.501363,59.099998,2.716527,5.370042,20.206926,60.45097,19.411596,23.957088,60.933613,NA,NA,NA,NA,NA,349.349854,155.577438,54.354248,490.046936,3.080416,4.4574,1.238775,76.168182,85.345215,61.915661,131.37706,34.599155,6.932767,23.158405,NA,37769.679688,11200.693359,10.766305,10.300342,43.086376,14.678733,13.740066,12.641082,6.419511,6.371817,208.068329,147.978989,7.669724,4.271112,0.282257,12.855286,16.245903,22.5,144.467499,2.76,8.217888,84.339111,88.073158,4.107882,9746.957031
2016-06-10,55.525078,12.62448,39.293198,41.530422,138.725815,22.827248,37.198574,36.425381,76.38166,64.082932,52.398891,60.201832,15.853263,8.25014,444.810425,1601.734009,2654.699463,323.910522,384.251648,3016.82251,1602.374146,469.320374,1125.632202,693.081909,922.710266,47.005783,65.202591,52.054546,68.65892,80.64444,37.070526,10.412133,1.439831,55.25,2.530512,5.07585,19.946783,59.809216,19.245209,23.656937,60.333961,NA,NA,NA,NA,NA,341.631165,149.700745,52.734077,472.198822,2.925106,4.272609,1.190487,74.467987,83.922798,60.246555,128.529007,33.407513,6.721931,22.12252,NA,37251.640625,11107.741211,10.516628,9.914601,42.138798,13.927005,13.191353,12.044635,6.154309,6.24387,204.104187,145.248749,7.623242,4.223969,0.279715,12.847199,16.133207,21.4,140.712128,2.5,7.873402,82.413193,85.424049,4.06183,9671.253906
2016-06-13,55.029316,12.414528,38.630848,41.21254,137.559677,22.576992,36.946011,36.182312,75.802208,63.131378,52.336906,58.997234,15.673598,8.111481,425.503876,1554.652832,2556.616943,316.046631,366.66925,2894.862549,1553.682983,452.335419,1072.868164,667.113647,901.903931,46.840149,65.144493,51.831181,68.155106,80.087082,36.686497,9.860906,1.355055,50.200001,2.393632,4.827237,NA,NA,NA,NA,NA,14.724525,10.752284,6.103193,8.141793,7.194526,339.386444,145.944977,50.516174,458.469421,2.822828,4.123015,1.164678,72.913544,82.625885,58.73642,125.461823,32.438358,6.497157,21.387926,NA,37110.359375,10875.362305,10.304782,9.71769,40.551411,13.989582,13.410854,11.628477,5.941966,5.936797,199.991379,145.050186,7.586055,4.148541,0.256829,12.661242,15.86446,21.1,138.336258,2.24,7.629201,80.487282,NA,4.034198,9506.436523
2016-06-14,53.994312,12.104164,37.556782,40.276085,135.301422,21.987093,36.215397,35.756939,74.107758,58.950077,51.548885,56.588062,15.254378,7.877497,416.22998,1535.035767,2504.739258,310.417694,359.159149,2874.535156,1527.124512,446.971832,1037.692139,659.054688,901.903931,46.260448,63.990997,51.496113,67.296165,79.529739,36.351501,9.668372,1.307881,48.799999,2.276057,4.64492,19.487701,58.248432,18.738132,23.088223,59.060757,14.775533,10.758338,6.157749,8.196973,7.216176,335.054535,141.438049,48.90387,450.5979,2.74631,4.02942,1.134712,71.601967,81.956505,57.22628,122.394661,31.706781,6.36754,20.819206,NA,36215.5625,10782.40918,10.077805,9.34828,39.52689,13.787214,13.147449,11.293763,5.835339,5.629725,205.838501,147.730774,7.437309,4.110827,0.245386,12.645072,15.699751,20.805,135.730484,2.31,7.51667,79.845306,81.316017,4.024988,9239.896484
2016-06-15,53.89864,12.17719,37.601536,40.19017,135.273697,22.094343,36.31461,35.609364,73.940956,59.142204,51.274414,56.912365,15.425493,7.886164,414.881012,1542.88269,2529.056885,312.735504,361.456299,2956.689209,1544.830078,452.335419,1028.898071,668.009216,903.713135,46.045124,63.907993,51.288696,67.469612,79.561127,36.800892,9.860906,1.3448,49.82,2.286586,4.773371,19.112797,57.202614,18.397438,22.5511,58.896461,14.784037,10.72807,6.171391,8.228497,7.208962,335.330231,142.233383,49.54879,462.222168,2.792525,4.103016,1.146366,73.399315,84.090141,58.219791,125.461823,31.989607,6.406923,21.211893,NA,35509.148438,10550.030273,10.229123,9.52886,39.300121,13.719715,13.169359,11.401071,5.841718,5.783261,214.113663,150.709229,7.558166,4.09197,0.242844,12.73401,15.725758,21.1,136.420227,2.26,7.463848,80.246544,83.114082,4.107882,9362.914063
2016-06-16,54.116081,12.149805,37.699986,40.250305,135.708649,22.407173,36.224411,35.644096,73.633667,58.785374,50.955666,57.384941,15.280046,7.773504,409.485352,1526.20813,2491.769531,313.563263,349.7052,2918.57666,1518.271362,441.608124,993.722107,649.20459,884.716125,46.194199,64.165268,51.248798,67.395256,79.466934,36.023338,9.642178,1.333177,48.150002,2.211127,4.756797,18.959774,56.885708,18.270668,22.432617,58.691109,14.792536,10.764391,6.150934,8.226096,7.165665,335.920959,140.068298,48.258953,456.501556,2.772826,4.139014,1.112232,71.844849,82.291191,56.987835,122.832809,31.56348,6.300273,20.883524,NA,35603.339844,10503.554688,10.183727,9.397528,38.332294,13.970346,13.366954,11.152125,5.705017,5.604135,214.064117,150.510666,7.465199,3.959971,0.227586,12.620817,15.561047,20.959999,132.205002,2.03,7.41562,77.799011,81.328812,3.988146,9362.914063
2016-06-17,54.168259,12.231961,38.022213,40.035534,134.792374,22.621681,36.134209,35.6875,73.466858,58.730488,51.300976,57.320076,15.579484,7.877497,412.098907,1550.729614,2517.70874,322.834381,351.560638,2915.188965,1544.830078,450.547577,1028.898071,663.53186,895.571655,46.127937,64.397621,51.440262,67.312668,79.812332,36.072971,10.552101,1.394708,51.25,2.353271,4.9474,19.158705,57.067928,18.405357,22.645889,59.734322,14.877552,10.74623,6.191848,8.235695,7.165665,339.622772,146.475204,51.161098,481.626312,2.883439,4.317406,1.15136,74.12796,83.504433,58.458233,125.315773,32.77021,6.601345,22.254543,NA,35603.339844,10642.982422,10.569589,9.824355,40.089764,13.936624,13.284647,11.73569,5.953813,6.167102,211.536957,149.517853,7.520978,3.997685,0.241572,12.612732,15.535037,21.295,134.197678,2.37,7.641449,81.530487,82.352623,4.034198,9577.412109
2016-06-20,54.246532,12.359755,38.308636,40.319046,136.745239,23.149012,36.458939,35.782986,73.765366,58.81284,51.929615,57.727783,15.742043,7.946826,421.372742,1576.231812,2581.745605,328.214966,364.637146,3020.210449,1642.211914,459.486969,1046.485962,676.963745,915.473145,46.293571,64.737877,51.894997,67.634789,80.142036,36.329403,10.910886,1.437097,53.900002,2.500679,5.220874,19.701942,58.787174,18.904516,23.27779,61.492191,14.886054,10.794572,6.171391,8.254892,7.187313,344.466644,156.284424,55.054211,504.966217,2.997082,4.4438,1.190487,76.848244,87.437012,60.683697,130.354675,34.376667,6.853191,22.884199,NA,36403.941406,10875.362305,11.046244,10.251177,41.207417,14.167933,13.504066,12.426562,6.116944,6.423004,213.964996,150.560287,7.623242,4.073113,0.270814,12.895711,15.847125,21.52,138.872742,NA,7.953784,83.857628,84.547417,4.135513,9739.072266
2016-06-21,54.750992,12.432783,38.416042,40.576782,137.300552,23.417149,36.476971,35.9132,74.21312,58.785374,52.04472,57.718513,15.750596,7.946826,426.599884,1581.135742,2627.13916,330.118866,368.789703,3072.721436,1646.638306,463.062775,1046.485962,685.918274,902.808472,46.666241,65.24408,51.974777,68.262466,81.029091,36.602371,11.015839,1.472648,53.099998,2.48313,5.291314,19.640734,59.48439,19.213518,23.443668,62.371109,14.91156,10.752284,6.191848,8.264491,7.194526,346.396301,159.377396,55.313755,507.895203,3.049351,4.4646,1.199648,75.876709,87.520683,61.279812,130.865875,34.746227,6.949175,23.131321,NA,36168.472656,10689.458008,11.205127,10.292174,41.272213,14.16308,13.663265,12.70118,6.198965,6.448585,212.082031,148.822861,7.641835,4.054256,0.250472,12.960392,15.812447,22.055,140.022354,2.62,8.034163,84.178619,85.353661,4.163145,9885.75
2016-06-22,54.542255,12.423655,38.201225,40.353409,137.106186,23.586969,36.621292,35.89584,74.415047,58.492584,51.787956,57.403469,15.776264,7.903495,422.047272,1571.327515,2588.230469,329.78772,368.966431,3007.506104,1606.800415,459.486969,1037.692139,675.172791,890.143921,46.517162,65.119606,51.783314,68.402863,80.762184,36.842247,11.112062,1.47128,52.299999,2.446278,5.258166,19.602474,59.476475,19.332365,23.435766,62.527176,14.877552,10.818785,6.191848,8.379675,7.216176,349.704315,160.83551,55.486778,518.695618,3.068295,4.499798,1.209637,76.313896,88.775757,62.114357,131.961288,34.968719,7.013979,23.347979,NA,36451.039063,10782.40918,11.386709,10.513753,41.64476,13.917302,13.635768,12.94147,6.232685,6.57654,210.991882,148.028625,NA,NA,0.251743,12.928052,15.760431,22.459999,141.938354,2.68,8.103061,84.820587,86.262291,4.172356,10131.789063
2016-06-23,55.707729,12.816173,39.794437,41.160988,141.28952,24.391376,37.46917,36.659763,76.091927,60.020557,53.363983,58.608063,16.34948,8.189477,433.344543,1603.695557,2637.676758,338.644989,377.978516,3036.30249,1637.785522,467.532471,1046.485962,691.291077,903.713135,46.922966,66.132057,52.29388,68.774544,81.57074,37.156582,11.917032,1.543751,54.349998,2.635803,5.585506,19.571869,59.436852,19.364058,23.41997,62.905033,14.673516,10.863689,6.198664,8.312485,7.1801,357.934967,165.209885,56.745163,529.221497,3.200121,4.622993,1.2471,71.699127,89.445137,62.630978,132.472488,35.975578,7.298642,24.549738,NA,36545.226563,10828.885742,11.583423,10.718999,42.600437,14.457048,14.132701,13.357723,6.495152,6.960381,215.60022,151.106339,7.623242,4.09197,0.260643,12.887624,15.838456,22.6,143.394562,2.75,8.401614,85.703308,88.303513,4.236829,10249.289063
2016-06-24,51.837315,11.866828,36.070984,39.270901,131.29393,21.915592,34.267071,34.602379,71.184189,56.616947,48.688995,55.65218,14.972051,7.392196,396.248901,1500.705688,2405.035889,314.225464,337.954193,2786.453125,1518.271362,426.411041,958.546082,633.981934,848.531433,45.746998,64.073975,51.081264,67.279633,79.60099,36.436932,9.082129,1.189604,45.419998,2.146197,4.400451,18.829702,57.495777,18.571747,22.385225,58.485748,14.665015,10.559582,6.158263,8.226096,7.107932,352.815399,136.003204,44.829857,515.583618,2.563728,3.875026,1.006504,NA,NA,NA,NA,29.715683,6.276489,19.498962,NA,34896.921875,10457.078125,10.289651,9.225201,36.688206,13.951091,13.78312,11.469725,5.651248,5.501769,209.356689,146.092621,7.623242,4.007114,0.228857,12.539968,15.474351,19.895,134.121033,1.94,7.146157,80.647781,85.360054,4.07104,9940.162109
2016-06-27,50.10651,11.118305,34.441971,38.669514,129.118958,21.102247,32.363838,33.5867,68.374741,53.204201,44.970257,53.437576,13.911174,6.854896,384.361389,1464.414185,2362.88501,310.334869,316.572479,2763.585449,1504.992188,427.305023,993.722107,633.086487,854.863831,45.142441,62.405937,50.10001,66.288521,78.600204,35.857918,8.347197,1.059705,39.360001,1.926839,3.838586,18.753187,57.677994,18.437056,22.416822,55.035751,14.690521,10.580336,6.179162,8.264491,7.144017,344.978516,112.408127,40.228905,483.273773,2.500094,3.81023,0.969041,65.821342,81.07795,55.755886,120.495934,27.837709,5.901585,17.863894,NA,35038.207031,10317.650391,9.457399,8.379836,32.590141,13.483633,13.239357,10.761642,5.35506,4.350238,215.203796,150.758865,7.604649,3.988257,0.2225,12.337839,15.266296,18.870001,126.763519,1.86,6.588856,77.558289,80.752914,4.06183,9502.495117
2016-06-28,51.767738,11.592979,36.196285,39.605953,131.802979,21.996033,33.184658,34.150337,69.331726,54.58577,45.395256,53.650696,14.351019,7.132212,378.29126,1436.950439,2326.00293,307.106567,311.27124,2668.728027,1482.859985,422.835297,993.722107,630.400146,853.054626,45.81324,63.385185,50.873848,67.700867,79.807503,36.486565,8.220325,1.110297,40.02,1.97422,4.06068,18.845001,57.915676,18.4529,22.527403,55.783257,14.699021,10.559582,6.158263,8.283689,7.12958,349.389282,116.208084,43.217556,493.34201,2.544027,3.880626,0.983197,67.52153,82.207527,56.749393,125.315773,28.923763,6.149334,18.246426,NA,35132.394531,10364.126953,9.268251,8.371628,34.837593,13.955865,13.566709,10.851834,5.413386,4.810856,213.964996,153.290527,NA,4.035399,0.231401,12.37018,15.335646,19.665001,131.515244,1.97,6.744256,78.280502,82.909325,4.126303,9785.600586
2016-06-29,53.228924,12.040267,37.699986,40.353409,134.662827,22.550175,34.276089,34.674648,70.534492,56.653549,46.491589,55.531879,14.764994,7.296866,386.553497,1463.433472,2362.88501,309.258789,319.046387,2755.116455,1496.139282,427.305023,1011.310059,640.250122,867.528442,45.995438,63.816727,51.464199,67.923859,77.774178,36.47002,8.425938,1.126706,38.869999,1.882967,4.20156,18.929167,58.200893,18.698517,22.748569,56.391109,14.835045,10.711679,6.367253,8.34128,7.165665,356.595978,121.90802,43.665859,510.091797,2.63343,4.013421,0.995678,68.978828,84.00647,57.822384,128.382935,29.798639,6.192807,18.896391,NA,35273.679688,10410.602539,9.608718,8.453702,35.526012,14.269141,13.894132,10.864623,5.345035,4.734087,215.253357,152.794128,NA,4.035399,0.2403,12.556135,15.569712,20.184999,133.354614,1.96,6.898892,79.444077,85.667213,4.07104,9975.648438
2016-06-30,54.046501,12.113291,37.941658,40.662693,137.513397,23.220516,35.042789,35.242653,71.456375,58.108318,48.060307,56.584213,15.17034,7.374864,384.361389,1454.605713,2371.801758,307.934357,322.668945,2793.228516,1482.859985,429.986847,1020.104126,642.041077,872.956116,45.945747,63.352001,51.076946,67.684349,77.075233,36.552738,8.618436,1.163624,37.919998,1.84787,4.272001,19.4571,58.921871,19.110521,23.2225,56.596466,14.877552,10.760014,6.22096,8.35088,7.136803,366.953217,122.482445,42.517586,516.773438,2.597823,4.051019,0.981532,68.881683,85.177872,57.981354,128.309906,29.983423,6.201837,19.099504,NA,35791.714844,10364.126953,9.51036,8.46191,35.570553,14.601603,13.971806,10.577217,5.30767,4.734087,216.83902,152.843765,7.567462,4.110827,0.231401,12.742095,15.968493,20.309999,134.427597,1.92,7.026734,79.724945,85.104118,4.199987,10078.164063
2016-07-01,53.695892,11.958111,37.74474,40.404961,137.207977,23.166887,34.312168,35.006721,71.052498,57.605095,47.989017,56.519032,15.032346,7.24487,387.733704,1454.605713,2389.634521,310.003845,330.355713,2777.136475,1496.139282,433.562683,1028.898071,643.83197,872.051514,NA,NA,NA,NA,NA,NA,8.194078,1.148583,38.25,1.918065,4.313437,19.334682,58.494041,18.975826,23.127714,56.185741,14.98807,11.001952,6.22096,8.360478,7.15123,370.064301,123.719643,42.745663,532.333374,2.653885,4.096617,0.999008,68.978828,84.843185,58.299267,129.405319,30.100323,6.273201,19.214602,NA,36074.28125,10457.078125,9.737338,8.642463,35.230404,14.907743,14.215933,10.774527,5.314049,4.580543,217.631851,155.474731,7.623242,4.101399,0.237758,12.693583,16.055185,19.895,134.580872,1.9,7.012191,80.567535,85.64801,4.227619,10093.9375
2016-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.855621,1435.969604,2374.638672,310.417694,328.853699,2748.340576,1491.712646,431.774719,1020.104126,637.56366,876.574646,46.484043,64.057381,51.383526,68.022957,77.099052,36.734711,7.896583,1.113716,32.900002,1.839096,4.131949,19.181656,58.137505,18.81736,22.890749,56.300743,15.064584,11.008781,6.283657,8.456466,7.252259,365.259827,120.67083,41.786152,523.546692,2.641764,4.082217,0.989019,68.007294,82.8769,57.305763,127.360535,29.583691,6.165741,18.818529,NA,35838.8125,10503.554688,9.54819,8.494743,34.201832,14.898113,14.281242,10.585775,5.221093,4.708489,221.001373,158.651733,7.651131,4.148541,0.235215,12.758265,16.072521,19.945,131.898453,1.9,6.908844,79.52433,86.127914,4.25525,9957.511719
2016-07-05,52.197029,11.629492,36.50061,39.700466,133.690994,22.344608,33.491344,34.132862,69.208809,55.683708,46.883762,55.084869,14.402766,6.950223,379.387299,1441.854858,2340.593506,309.50708,328.058533,2675.50293,1474.00708,420.153473,1020.104126,629.504639,859.386963,46.376381,63.841621,51.060814,67.8908,76.995811,36.643723,7.95346,1.089103,26.52,1.768901,3.999356,18.883261,57.487839,18.540054,22.543205,55.610748,14.928559,10.912112,6.248823,8.456466,7.237823,366.047455,120.052231,40.126656,512.746216,2.562972,3.983822,0.947399,66.161385,80.115723,55.477707,124.512451,29.504501,5.948345,18.1381,NA,35697.527344,10457.078125,9.17746,8.281347,33.610611,14.792029,14.275668,10.487023,5.081657,4.350238,221.496887,158.304245,7.623242,4.101399,0.226315,12.73401,16.020508,19.065001,128.066422,1.7,6.720526,77.036682,84.368248,4.25525,9760.364258
2016-07-06,52.758007,11.73903,36.751221,40.078487,134.736832,22.478676,33.653706,34.255203,69.691681,56.067982,46.455933,55.392185,14.463135,7.097548,365.729279,1403.60144,2285.067627,302.802063,313.391754,2534.910156,1438.595337,407.638275,993.722107,600.850098,836.771484,45.857838,63.57605,50.907524,68.179893,76.979919,36.53619,7.69097,1.087052,28.129999,1.705726,3.904883,18.776142,57.02039,18.191441,22.274643,54.830395,14.80954,10.808437,6.22096,8.437268,7.245046,363.723999,116.34063,37.397541,515.217468,2.515245,3.911463,0.911601,65.18985,76.978035,54.44445,120.42289,28.931305,5.820373,17.874048,NA,35132.394531,10364.126953,9.003444,8.137709,32.403873,14.84989,14.275668,9.903461,4.898477,4.222291,NA,NA,7.623242,4.101399,0.2225,NA,NA,19,124.694221,1.74,6.544455,75.953346,82.77494,4.25525,9464.643555
2016-07-07,53.099846,11.875956,36.957088,40.207355,136.051117,22.961317,34.059612,34.281414,69.788269,56.626102,46.384624,55.699505,14.618378,7.149543,366.066528,1409.486572,2285.067627,298.166565,311.536316,2517.124512,1429.742554,404.956482,993.722107,596.372803,831.34375,45.874565,63.675644,50.73811,67.973412,76.916389,36.38731,7.669088,1.093889,26.5,1.702217,4.039133,18.730238,57.440296,18.270668,22.385225,54.353954,14.886054,10.760014,6.241859,8.42767,7.23061,365.811188,119.080147,39.08849,522.905945,2.537967,3.946423,0.908263,66.209961,78.860649,55.000809,122.54071,29.036898,5.857285,18.006073,NA,35320.773438,10364.126953,9.079103,8.240308,32.249992,14.999414,14.331243,9.813362,4.920349,4.247881,218.07782,157.01358,7.623242,4.101399,0.226315,12.677414,15.760431,19.15,127.223373,1.8,6.606463,78.601486,84.336258,4.25525,9602.645508
2016-07-08,54.195503,12.022011,37.574684,41.057899,139.179352,23.569094,34.718071,35.032928,70.78035,59.206245,47.445313,57.26405,14.877108,7.314198,361.429596,1392.812012,2249.401611,296.345398,311.536316,2454.450195,1412.036865,397.804871,976.134033,588.313721,820.488342,46.092022,64.190163,51.068882,68.510254,77.130821,36.379032,8.338438,1.203278,27.950001,1.919819,4.383877,18.691975,57.369007,18.318207,22.329935,55.200027,14.784037,10.677091,6.22096,8.389275,7.272552,370.812622,123.056847,41.369308,537.092957,2.669036,4.06919,0.953221,68.201599,79.990219,56.471207,124.585487,30.028675,6.186247,18.957323,NA,35320.773438,10271.174805,9.086669,8.396246,33.922421,15.40455,14.725648,10.087982,5.204688,4.452595,216.343506,153.638016,7.623242,4.139113,0.250472,12.693583,15.734427,19.57,131.055405,1.87,6.982335,79.724945,86.00634,4.246039,9786.387695
