"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"STT",0,7.02782013943063e-10,0,0,0,0,1.99021169530517e-07,0,0,1.5452930291532e-05,0.98148877096676,0,4.00566246474857e-05,1.74797155654921e-05,0,0,0,8.32351841950656e-09,2.67691433169516e-06,4.39289009835861e-08,0.00255680233329763,0,0,0,0,0,0,0,0,0,6.30911328130425e-07,1.5001717295335e-08,4.87852330605709e-07,4.2644088754106e-09,0,0,0,3.46441871462056e-08,0,1.30580907890033e-11,0,0,0,0,8.30826530196523e-12,9.38962090980905e-09,7.32797420102104e-05,2.00734826074961e-08,0,0.000103874664264104,0,0,7.15308389888643e-05,1.1849549338886e-09,0,3.2194793667944e-06,1.4440303536033e-06,0,3.65709502802357e-08,0,0.000415058637352318,2.35648969736684e-05,1.27261210839275e-07,3.84689923601181e-05,0.000261683474201323,0.0138462982727184,7.631792457892e-08,0,7.25520337246347e-06,4.11986215393764e-05,0.000954125558399182,1.04802325741628e-07,3.44786412400551e-05,0,1.26429184212212e-07,1.35276060259706e-06
"AXP",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FITB",0,6.08112049710113e-10,0,0,0,0,5.24840719556741e-10,0,0,9.92794438471168e-06,1.58206476495771e-06,0,0.984691234890146,3.94855525034928e-05,0,0,0,1.29429857162324e-07,5.36877807607415e-06,2.8141195408038e-08,0.00520838163259625,0,0,0,0,0,0,0,0,0,4.92519444572822e-06,3.00877596303052e-08,5.95504085086354e-07,8.5527881030389e-09,0,0,0,9.00425726322489e-09,0,8.49350728688604e-11,0,0,0,0,2.1593750863056e-12,6.25805359044386e-09,4.6925654895772e-05,1.1838483655452e-09,0,0.000136087213698272,0,0,4.59840743924847e-05,2.37657053000665e-09,0,8.32706057673946e-07,1.91798928575277e-06,0,7.16341976690282e-08,0,8.04030933437952e-10,2.90950783663969e-06,8.270097696984e-07,0.000805147504031621,6.80136237706414e-05,0.00887004629774515,1.01866265790814e-07,0,6.27787324804701e-06,2.63756973293024e-05,2.24745291724679e-08,7.46396747255888e-08,2.20872855640656e-05,0,1.63994340536138e-07,4.41433395641656e-06
"RF",0,4.03255450431014e-09,0,0,0,0,1.06107429502883e-07,0,0,4.34998921144505e-05,3.11510023584098e-06,0,8.89733421795191e-09,0.985797917561617,0,0,0,2.96935042657288e-10,2.06288321524554e-06,3.24436369031922e-08,5.67938725461236e-07,0,0,0,0,0,0,0,0,0,1.11165422790385e-07,1.15602771615499e-08,5.1307608187974e-07,3.28614035042839e-09,0,0,0,2.13753683622541e-08,0,1.08148395804012e-09,0,0,0,0,5.12615099427706e-12,6.366107018509e-08,8.3091552420714e-05,1.20593227266285e-08,0,0.000107582475774466,0,0,5.28884511191895e-05,9.13122623898396e-10,0,1.98209619426994e-06,8.26841339776197e-07,0,2.75799033073824e-08,0,1.34072809072541e-05,2.0328498601325e-05,1.0530398697805e-05,1.81213179593626e-07,0.000161457896338764,0.0102261669215873,0.00282280113868326,0,4.16302588489979e-05,3.04091793188665e-05,0.00050760469081769,6.67184285334389e-06,2.54641589537089e-05,0,9.47724094472366e-06,2.94169463013841e-05
"X8306.T",0,2.26322495150792e-09,0,0,0,0,2.13580453509513e-08,0,0,2.54142178667065e-06,0.0714456990329864,0,4.50465752057469e-06,0.00616888268650746,0.897316543507581,0,0,2.522546331212e-06,0.000122931673046939,8.65774338578568e-09,0.00028753094771776,0,0,0,0,0,0,0,0,0,0.000148038813306089,6.88946136908283e-07,1.70065326978986e-05,1.95840780296875e-07,0,0,0,4.0683589701198e-09,0,1.22168863578071e-09,0,0,0,0,9.75535235458877e-13,1.59672881987675e-08,1.55744414695618e-05,2.02064528220039e-08,0,0.0035051157516362,0,0,1.41267163542969e-05,5.4418444771441e-08,0,3.86637706314101e-07,2.2846933133566e-05,0,0.00472669709632437,0,3.02844574062888e-05,4.94627039634423e-05,1.19010507983111e-05,0.0130993101568355,3.07302105446361e-05,0.00272890283373129,1.7773293561109e-05,0,2.33645083185163e-05,8.12152696261052e-06,0.000102243717494757,8.45669874529822e-06,6.79523551610136e-06,0,4.23664196090643e-06,7.64546189154246e-05
"X8411.T",0,1.70156397029705e-08,0,0,0,0,4.21261326231581e-09,0,0,7.2395960648025e-07,0.0205276919868591,0,9.60116336061727e-07,3.81213842166697e-07,0,0.961321182402171,0,2.74030477633071e-07,7.27915104710127e-05,1.80581350341992e-09,6.1283941767403e-05,0,0,0,0,0,0,0,0,0,9.43954659626932e-05,4.07945553032926e-07,5.43566129263014e-05,1.15963166268895e-07,0,0,0,1.37706767553269e-09,0,1.33718375078198e-06,0,0,0,0,3.30154893073056e-13,1.32988785213303e-08,3.03311564103845e-06,1.95838958840229e-08,0,0.00352295771611916,0,0,3.5317146867264e-06,3.22227839858439e-08,0,1.39475097820215e-07,0.000140251475109089,0,9.87505443873747e-07,0,8.68080219115251e-06,4.69241222384195e-05,0.0130204347436329,0.000316737074145762,1.04016296911596e-05,0.000569188683977232,1.23690430647995e-08,0,0.000175661726469385,1.69463737230749e-06,1.99570631831562e-05,1.00937180868916e-08,1.41733561588819e-06,0,4.20831819355436e-06,1.77785485175112e-05
"X8316.T",0,8.54101873895461e-09,0,0,0,0,1.75230797054348e-08,0,0,8.80851649658147e-07,0.0711503804754075,0,6.39049080617856e-06,0.000371883603135134,0,0,0.871207452166234,9.76348746477823e-06,0.000113857157935491,7.07518553600288e-09,0.00040790312396608,0,0,0,0,0,0,0,0,0,0.000426850851590151,6.3808981283692e-07,2.3460007143706e-07,1.81384291384894e-07,0,0,0,2.0340679589631e-08,0,5.33637851382614e-09,0,0,0,0,4.87784966478988e-12,2.03639372196088e-09,1.21827229019412e-05,1.17737666448116e-09,0,2.00796792533377e-05,0,0,1.16004950563086e-05,5.04014078588378e-08,0,1.89346455312465e-06,9.35962264363889e-05,0,1.53779975688864e-06,0,3.00935622015593e-05,8.67005066594879e-06,5.19630954345069e-05,0.0532223260516479,0.000153642147982891,0.00223008386236819,1.08829600080036e-06,0,8.81735971146929e-05,6.63651896114489e-06,7.65834463779373e-05,2.1504379016661e-08,5.5531274022498e-06,0,3.54225587256214e-08,0.000287710210183292
"X8308.T",0,6.44289471572766e-09,0,0,0,0,1.70056289527509e-08,0,0,1.59282002746924e-06,0.0306208049522442,0,3.51001478023114e-06,0.0094470627032939,0,0,0,0.914537464488261,0.000116538361447804,6.93587566894914e-09,0.000224043206227807,0,0,0,0,0,0,0,0,0,0.000349858011563797,6.53116078109618e-07,4.27940209387138e-06,1.8565567830225e-07,0,0,0,7.03416096887593e-08,0,3.84739388834198e-09,0,0,0,0,1.68689848366645e-11,6.32705602864423e-09,7.28054412980838e-05,4.31090615129953e-06,0,0.000754147863304882,0,0,1.13595519402162e-05,5.15883017871976e-08,0,6.54982411039756e-06,7.31732217849247e-05,0,0.000855835022979748,0,1.30685190299833e-05,4.06251857644108e-05,3.74690640685326e-05,0.0397060690006812,0.000531321272165275,0.00218617370869629,2.71331308930014e-05,0,6.65135203052498e-05,6.50619579744336e-06,5.85805662699044e-05,3.05575362567304e-07,5.44378674450969e-06,0,1.04614388591328e-06,0.000235407261440089
"X8604.T",0,1.36276384080281e-09,0,0,0,0,1.41012087964019e-09,0,0,0.00513569615928566,0.0065692579307836,0,3.58656991116182e-07,1.41594763172904e-07,0,0,0,2.63311844906503e-07,0.966259001739679,1.27439500819322e-09,2.2892968774048e-05,0,0,0,0,0,0,0,0,0,0.000119222236206634,0.00541520659593766,7.38446682282761e-05,0.00153933410524137,0,0,0,5.68310294092277e-10,0,1.08813297364679e-07,0,0,0,0,1.36286033827312e-13,2.56425780948756e-10,2.12829108450733e-06,7.1514078298616e-11,0,9.55408223715269e-07,0,0,2.12416522235432e-06,0.000427736081646985,0,5.47741524008991e-08,9.71318615332322e-06,0,0.0129287636010074,0,2.77809158101931e-06,4.58996952986357e-07,0.00105953753158012,1.07832108869274e-06,4.29273547113553e-06,0.00040168665855879,6.41555790515612e-10,0,1.40685542156185e-05,1.19509602997637e-06,6.38623133594099e-06,3.43787843525184e-09,1.00023918882079e-06,0,1.16441627973583e-09,7.0306795706734e-07
"X8309.T",0,2.24920131707916e-09,0,0,0,0,7.0368827511563e-09,0,0,0.00828290594935218,0.0345458377450883,0,4.04136040935e-06,2.27635760807918e-06,0,0,0,2.55721481388423e-06,8.06495658955733e-05,0.940696336405524,0.000257958825759331,0,0,0,0,0,0,0,0,0,0.000127684044359163,4.51984462745015e-07,3.50024406305249e-06,1.28481727560411e-07,0,0,0,1.6847119373316e-09,0,1.37091110872728e-09,0,0,0,0,4.03898331691188e-13,3.15776537317577e-09,6.1098635809515e-06,4.79587838530106e-09,0,0.000662781182466619,0,0,5.97226927514531e-06,3.57013272965249e-08,0,1.58886755993259e-07,2.3741878222774e-05,0,1.11968022371508e-06,0,1.46089377845063e-05,1.13890467868948e-05,1.33514405272129e-05,0.0136655100805469,1.27253876978181e-05,0.00114522141692222,1.03414570308857e-08,0,2.32197321777115e-05,3.48990319781253e-06,3.35857403269036e-05,0.000297224929610729,2.85171363135147e-06,0,7.80399314871183e-07,7.17629933478534e-05
"X8331.T",0,2.44302107175262e-09,0,0,0,0,9.62575161201375e-10,0,0,3.07407611807082e-06,2.48155315216969e-05,0,0.0146588016508838,0.00864373274897457,0,0,0,3.28069206478424e-06,0.000718371769568482,2.5653209811705e-09,0.935666910239613,0,0,0,0,0,0,0,0,0,0.000228359620690678,4.02597137037985e-06,0.000113216348570786,1.1444281815213e-06,0,0,0,8.24097129448486e-10,0,1.7104412112618e-09,0,0,0,0,1.97573349559943e-13,9.08815108809365e-08,5.02116564206077e-06,1.31504808644614e-07,0,0.0242455949047948,0,0,4.08509885029352e-06,3.18003235570192e-07,0,7.18534788839938e-08,3.15567141736116e-05,0,9.83349403957386e-06,0,1.78524522010064e-07,0.00031712067099989,1.66622269329464e-05,0.014318700586547,6.22510690719588e-06,0.000808583858393782,2.47432171827574e-05,0,2.52206495146052e-05,2.40403843347675e-06,4.47777185967611e-06,6.31149392086397e-08,2.01345309795964e-06,0,2.91250221205603e-05,8.2036554803939e-05
"X8377.T",0,1.84567794081505e-09,0.014188466837826,0,0,0,1.69005474700836e-09,0,0,7.25990172268947e-06,0.00757104975630179,0,6.23803767508423e-07,4.86362050134805e-07,0,0,0,8.49757937225141e-07,0.00342156958742041,7.67667675324771e-09,3.98172156938839e-05,0.95446579681276,0,0,0,0,0,0,0,0,5.31193999429921e-05,1.91755069348433e-05,2.11212232253238e-05,5.45085608224809e-06,0,0,0,2.75966054768465e-09,0,8.42132269735159e-10,0,0,0,0,6.61747750832236e-13,1.74198457037357e-08,1.30104929387015e-05,3.24673685651252e-08,0,0.00423848205470158,0,0,1.25690418619014e-05,1.51463403188669e-06,0,2.59382935312529e-07,8.46661133654858e-06,0,4.58357557826972e-05,0,3.21891716719067e-06,7.83238934942733e-05,8.20427927257731e-06,0.00432722030989529,2.08450071464973e-05,0.00241967258436985,2.8423986973243e-06,0,1.90539403059234e-05,9.64746720117788e-06,7.3614866606458e-06,0.00895434678745442,6.02522206940702e-06,0,5.07545506098699e-06,2.31725538721568e-05
"X8355.T",0,3.52465386540966e-11,0,0,0,0,6.0990492216255e-09,0,0,3.49980147710003e-06,0.0299346634158223,0,1.2250957777104e-06,5.05026242182962e-07,0,0,0,1.23960068244505e-07,0.000668447077645222,1.65185480520657e-09,7.81974965415835e-05,0,0.93372799557575,0,0,0,0,0,0,0,3.70577022643114e-05,3.74617883311279e-06,0.000157846952225399,1.06489396849047e-06,0,0,0,1.16204524491241e-09,0,1.09544039357746e-10,0,0,0,0,2.78556913417937e-13,1.26719307816536e-07,2.75689160301967e-06,1.86174649586817e-07,0,0.034269635088262,0,0,2.66027749156239e-06,2.95902995912769e-07,0,1.34201662957379e-07,7.36906733034023e-06,0,8.94435926482629e-06,0,1.26581841203015e-05,0.000448574605866086,1.06424991124557e-06,2.82085420754248e-05,8.77746384813554e-06,0.000520661208868957,3.71544842347532e-08,0,3.63869412917625e-07,1.54908590744012e-06,2.91180205508125e-05,3.96793731280548e-09,1.29649747510548e-06,0,4.11045604597081e-05,9.16718798477509e-08
"X8418.T",0,7.55003735156132e-10,0.00254756058371006,0,0,0.00432817967940654,3.01057991539322e-09,0,0,4.99069191959694e-06,7.25834562137818e-06,0,3.29781277224185e-08,0.0220045315754776,0,0,0,6.24921708969665e-08,0.000382739448070582,8.3647909649907e-09,2.10499168509495e-06,0,0,0.94857309810238,0,0,0,0,0,0,1.85764221624705e-05,2.14498718782865e-06,8.37374137715907e-05,6.09737020191877e-07,0,0,0,2.89810907433916e-09,0,5.9832522197401e-09,0,0,0,0,0.000129379020795793,7.03557932774602e-08,1.51127699102725e-05,1.03116941649068e-07,0,0.0180486786772057,0,0,1.35609921653991e-05,1.69428146212018e-07,0,3.09270649803237e-07,9.66255413357769e-06,0,5.12137530327399e-06,0,3.61584080577839e-07,0.000248628759897584,5.82589308769918e-05,1.38227750713572e-05,2.18908672587308e-05,0.0026365647751777,7.48253477493304e-05,0,7.79431633804517e-06,8.03980941894612e-06,1.13649582884473e-05,0.000711182292469019,6.56530485107585e-06,0,2.19274243468718e-05,9.56832682577311e-07
"TD.TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RY.TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BNS.TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BMO.TO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
