"","tables.JPM","tables.BAC","tables.C","tables.WFC","tables.GS","tables.MS","tables.BK","tables.USB","tables.PNC","tables.COF","tables.STT","tables.AXP","tables.FITB","tables.RF","tables.X8306.T","tables.X8411.T","tables.X8316.T","tables.X8308.T","tables.X8604.T","tables.X8309.T","tables.X8331.T","tables.X8377.T","tables.X8355.T","tables.X8418.T","tables.TD.TO","tables.RY.TO","tables.BNS.TO","tables.BMO.TO","tables.CM.TO","tables.NA.TO","tables.UCG.MI","tables.ISP.MI","tables.UNI.MI","tables.MB.MI","tables.NAB.AX","tables.CBA.AX","tables.ANZ.AX","tables.WBC.AX","tables.MQG.AX","tables.X600036.SS","tables.X600000.SS","tables.X600016.SS","tables.X600015.SS","tables.HSBA.L","tables.BARC.L","tables.LLOY.L","tables.STAN.L","tables.SAN.MC","tables.BBVA.MC","tables.SAB.MC","tables.SHB.A.ST","tables.SEB.A.ST","tables.SWED.A.ST","tables.BNP.PA","tables.ACA.PA","tables.X055550.KS","tables.X024110.KS","tables.UBSG.SW","tables.CSGN.SW","tables.KBC.BR","tables.ITUB4.SA","tables.BBDC4.SA","tables.DBK.DE","tables.CBK.DE","tables.BIRG.IR","tables.SBIN.NS","tables.BANKBARODA.NS","tables.D05.SI","tables.U11.SI","tables.EBS.VI","tables.DANSKE.CO","tables.INGA.AS","tables.DNB.OL","tables.SBER.ME","tables.ISCTR.IS","tables.SBK.JO"
"STT",0,0,0,-0.00173981817641392,-6.09526967344199e-05,0,0,0,0,3.95274317526889e-16,0.964875409137902,0,2.34752884171074e-10,0,0,-5.1014734405125e-06,0,0,3.5329445007332e-06,-2.05985237706319e-06,0,-4.81344887054693e-06,0,0,0,0,0,0,0.0124092233197064,0,0.00147348135333723,0.00602215102452966,0,0.0112952444896308,0,0,2.83075852375722e-20,0,3.11840174991031e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58788894692322e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392094580297831,0,0,1.16923385742312e-08,0,1.10463715500135e-14,0,0,0,0
"AXP",0,0,0,0,0,0,0,0,0,5.21686612497456e-16,0,0.97758923272442,3.09828967670156e-10,0,0,0,0,0,4.66281192363102e-06,0,0,0,0,0,0,0,0,0,0.000503829580337205,0,0.000597622136150442,0.00566056773691746,0,0.0149075652548907,0,0,0.00016609048607631,0.000297984310495416,4.11569467315553e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9017211118113e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54316535998937e-08,0,0.000269527495782813,0,0,0,0
"FITB",-2.41920257074535e-10,-2.36955105367221e-10,-2.09755089958355e-10,-5.53041492112583e-10,-7.69861528702543e-11,-1.45073146767514e-10,-2.66933660619769e-10,-3.85525265060858e-10,-4.05671928190207e-10,1.59653799311036e-06,-2.34752884171074e-10,-3.09828967670156e-10,0.948475369171374,-4.26678604826481e-10,-0.0326612557562614,-6.50193968789049e-05,-0.0253797687699357,-0.0127089858039779,-5.84298567909776e-05,-0.0014044414858423,-0.0183046455888573,-2.76730601371499e-05,0,-0.0202430112424799,-8.80616295713496e-11,-2.02075031700373e-11,-3.81848687912669e-11,-2.52700507870178e-10,4.79133491031063e-09,-3.57610484920586e-10,0.00069744505935592,0.0246056698872434,-1.77850246009624e-14,0.0249073765168339,-2.24020722846363e-10,-1.18393246952373e-10,-1.14465348006849e-10,-8.74582284005414e-11,0.00125993213977593,0,0,0,0,0,-5.74818406282674e-12,0,0,0,-2.43343438804507e-11,-3.06751778365371e-11,-2.07746645304241e-19,0,1.44963061385001e-11,-5.79896117881033e-11,0,-0.00281042804315698,-1.90203397194432e-11,0,-2.60774160958417e-12,0,-1.09631442071236e-10,-7.70015401204504e-10,0,0,-8.46211427596459e-14,-0.00149978063463081,-4.29301792203238e-11,-1.80785743606262e-12,-6.50230747231675e-06,2.57830383797342e-08,0,4.47679932988432e-05,0,0,0,0
"RF",0,0,0,0,0,0.00116166241843113,0,0,0,4.60851277533316e-06,0,0,4.26678604826481e-10,0.965646926582608,0,0,0,-0.00081461237302465,6.42135595378999e-06,0,0,0,0,0,0,0,0,0,1.09466700370666e-05,0,0.00473838282760531,0.00421099656111075,0,0.020529840036158,0,0,3.30041261721359e-10,0,0.00363575198639195,0,0,0,0,0,0,0,0,0,0,5.43289052230897e-05,0,0,4.18315933704918e-11,0,0,-0.000730438667261677,-0.0390947666374326,0,0,0,0,0,0,0,0,0,0,0,0,2.12515843101472e-08,0,1.12093569724154e-07,0,0,0,0
"X8306.T",0,0,0,0,0,0,0,0,0,5.49946651071791e-08,0,0,0.0326612557562614,0,0.965554650320881,0,0,0,2.68272618753872e-07,0,0,0,0,0,0,0,0,0,1.65935082308504e-10,0,2.63019014751577e-05,0.000847309380256755,0,0.000857699524551481,0,0,3.93847419867571e-12,0,4.33864399757321e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99188041882684e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87852675615384e-10,0,9.07235108898675e-06,0,0,0,0
"X8411.T",0,0,0,0.00283568611306672,0,0,0,0,0,1.0947894911051e-10,5.1014734405125e-06,0,6.50193968789049e-05,0,0,0.994995316050081,0,0,3.21585040566739e-08,0,0,0,0,0,0,0,0,0,1.87327270871773e-07,0,2.23127263490725e-06,2.09241323426045e-05,0,0.000102814568881804,0,0,7.8403971645162e-15,0,8.6370229638342e-08,0,0,0,0,0,0,0,0,0,0,1.15979832621895e-06,0,0,9.93743340873834e-16,0,0,0,0,0,0,0,0,0,0,0.0019714173227535,0,0,2.07307603511781e-08,0,0,1.06429101289026e-10,0,3.06891250744151e-09,0,0,0,0
"X8316.T",0,0,0,0,0,0,0,0,0,4.27341769837701e-08,0,0,0.0253797687699357,0,0,0,0.971300763428885,0,2.08464030963449e-07,0,0,0,0,0,0,0,0,0,1.28941582994791e-10,0,6.29778274133149e-05,0.000658410573922633,0,0.000666484343702163,0,0,3.0604323732894e-12,0,3.37138848105582e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87899264199929e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89915163613001e-10,0,0.00189762915081766,0,0,0,0
"X8308.T",0,0,0,0,0,9.79969545059989e-07,0,0,0,0.0009988818682311,0,0,0.0127089858039779,0.00081461237302465,0,0,0,0.983946089161251,2.35382114690262e-07,0,0,0,0,0,0,0,0,0,3.02154384169552e-06,0,4.93514328628666e-05,0.000438844755071868,0,0.000752544664439948,0,0,7.15354927225408e-08,0,3.43410213691851e-05,0,0,0,0,0,0,0,0,0,0,4.58314495591432e-08,0,0,9.06687735806048e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17057082989856e-05,0,0.000170279882151873,0,0,0,0
"X8604.T",-3.64081082456245e-06,-3.56608711894303e-06,-3.15673689860324e-06,-8.32307089644598e-06,-1.15861326412895e-06,-2.18329746133333e-06,-4.01725334114549e-06,-5.80201333747826e-06,-6.10521320215446e-06,-7.44127784819013e-06,-3.5329445007332e-06,-4.66281192363102e-06,5.84298567909776e-05,-6.42135595378999e-06,-2.68272618753872e-07,-3.21585040566739e-08,-2.08464030963449e-07,-2.35382114690262e-07,0.996593128398163,-4.27112864248347e-08,-1.50350471645379e-07,-2.782936066823e-08,0,-1.66271795487933e-07,-1.32529511188486e-06,-3.04115484859813e-07,-5.74668220464916e-07,-3.80304963105041e-06,-4.12085471667931e-07,-5.38190617106212e-06,3.88615439172981e-05,1.71791291987234e-06,-2.67658074045781e-10,-0.000310944472686638,-3.37142942271485e-06,-1.78177478919985e-06,-3.44392366841696e-06,-1.31621414635967e-06,-1.67233070651451e-06,0,0,0,0,0,-8.65080544018636e-08,0,0,0,-3.66222918570252e-07,-4.61650135715517e-07,-3.12651054576535e-15,0,1.01209972010008e-15,-8.72722312963457e-07,0,-3.88706452826204e-07,-2.8624912402429e-07,0,-3.92455513832954e-08,0,-1.64991285073702e-06,-1.15884483659831e-05,0,0,-1.27351707779267e-09,-2.76324279725303e-06,-6.4608339579854e-07,-2.72075895450818e-08,-1.08929178542102e-10,0.00329824153098875,0,3.12560131210705e-09,0,0,0,0
"X8309.T",0,0,0,0.00114498190546666,0,0,0,0,0,2.36478320836511e-09,2.05985237706319e-06,0,0.0014044414858423,0,0,0,0,0,4.27112864248347e-08,0.99377962119128,0,0,0,0,0,0,0,0,7.56452520107042e-08,0,3.67407332269384e-05,6.58740202959431e-05,0,0.000136553071386506,0,0,1.69355293526312e-13,0,1.8656268662678e-06,0,0,0,0,0,0,0,0,0,0,4.68298691943402e-07,0,0,2.14652002509736e-14,0,0,0,0,0,0,0,0,0,0,0.000806931218152344,0,0,8.37058282977391e-09,0,0,1.41353709507311e-10,0,0.00262033336296487,0,0,0,0
"X8331.T",0,0,0,0,0,0,0,0,0,3.08211619778834e-08,0,0,0.0183046455888573,0,0,0,0,0,1.50350471645379e-07,0,0.980700979504798,0,0,0,0,0,0,0,9.29965122921747e-11,0,1.34600064944415e-05,0.000474865327452723,0,0.000480688370827153,0,0,2.20727503270589e-12,0,2.43154584454628e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79764509272013e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97587376417475e-10,0,8.63978420204602e-07,0,0,0,0
"X8377.T",0,0,0,0.00267558584344906,0,0,0,0,0,4.65955958977698e-11,4.81344887054693e-06,0,2.76730601371499e-05,0,0,0,0,0,2.782936066823e-08,0,0,0.997183910677296,0,0,0,0,0,0,1.76750771736215e-07,0,1.83408920105354e-06,1.58524366349784e-05,0,8.89737816883337e-05,0,0,3.33697008350913e-15,0,3.67602388452291e-08,0,0,0,0,0,0,0,0,0,0,1.09431716316845e-06,0,0,4.22949466666083e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95603203979305e-08,0,0,9.21017295887632e-11,0,1.30616715074086e-09,0,0,0,0
"X8355.T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999994443164,0,0,0,0,0,0,0,2.50498882137395e-15,6.85464505321448e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55682641038022e-09,0,0,0,0,0,0,0,0,0,0,0,0
"X8418.T",0,0,0,0,0,0,0,0,0,3.40849608584821e-08,0,0,0.0202430112424799,0,0,0,0,0,1.66271795487933e-07,0,0,0,0,0.978657314780733,0,0,0,0,1.02844353620694e-10,0,1.48853503591839e-05,0.000525151067013337,0,0.000531590740041794,0,0,2.44101384456797e-12,0,2.68903375532815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09390098756552e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50279261406003e-10,0,9.55469188876747e-07,0,0,0,0
"TD.TO",0,0,0,0,0,0,0,0,0,1.48277205362168e-16,0,0,8.80616295713496e-11,0,0,0,0,0,1.32529511188486e-06,0,0,0,0,0,0.995586243893214,0,0,0,6.19597903144426e-05,0,0.000113340174281782,2.2844694987393e-12,0,0.00423712637052419,0,0,1.0618877353429e-20,0,1.16978984391705e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34590613665388e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38608621138985e-09,0,4.14376798338587e-15,0,0,0,0
"RY.TO",0,0,0,0,0,0,0,0,0,3.40251693509521e-17,0,0,2.02075031700373e-11,0,0,0,0,0,3.04115484859813e-07,0,0,0,0,0,0,0.995310957881166,0,0,1.0266021580626e-19,0,0.00101027485260745,4.73957317024148e-05,0,0.000972293438126282,0,0,2.4366433279716e-21,0,2.68431667841308e-14,0,0,0,0,0,0,0,0,0,0,0.00265877295420231,0,0,3.08836150828572e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00647525434339e-09,0,9.47316914625035e-16,0,0,0,0
"BNS.TO",0,0,0,0,0,0,0,0,0,6.42952613883095e-17,0,0,3.81848687912669e-11,0,0,0,0,0,5.74668220464916e-07,0,0,0,0,0,0,0,0.997341494334976,0,1.93994522618984e-19,0,5.2107909485966e-06,9.90569120162763e-13,0,0.00183728276786426,0,0,4.60446586333554e-21,0,5.07238746433273e-14,0,0,0,0,0,0,0,0,0,0,0.000815435496889013,0,0,5.83600191923814e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90187403190635e-09,0,1.79408587098266e-15,0,0,0,0
"BMO.TO",0,0,0,0,0,0,0,0,0,4.25494341732175e-16,0,0,2.52700507870178e-10,0,0,0,0,0,3.80304963105041e-06,0,0,0,0,0,0,0,0,0.987837381183646,1.28383204646334e-18,0,1.48839082444689e-10,6.55548398823605e-12,0,0.0121588027720244,0,0,3.04717924629598e-20,0,3.35681373485982e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86219475992889e-21,0,0,0,0,0,0,0,0,-0.00269312708425605,0,0,0,0,0,0,0,1.2586255995667e-08,0,1.18909027579181e-14,0,0,0,0
"CM.TO",-0.00251355919773708,-0.0110127326960721,-0.00573714059348897,-6.3886408483099e-05,-1.4845328896572e-06,-0.00974810019965653,-0.00719854880311049,-1.95864145338669e-18,-0.00401890790183404,-0.00286409550654231,-0.0124092233197064,-0.000503829580337205,-4.79133491031063e-09,-1.09466700370666e-05,-1.65935082308504e-10,-1.87327270871773e-07,-1.28941582994791e-10,-3.02154384169552e-06,4.12085471667931e-07,-7.56452520107042e-08,-9.29965122921747e-11,-1.76750771736215e-07,0,-1.02844353620694e-10,-6.19597903144426e-05,-1.0266021580626e-19,-1.93994522618984e-19,-1.28383204646334e-18,0.998682099081056,-1.81682183609636e-18,1.6127707896659e-11,7.10330439740416e-13,-9.01119189781863e-23,0.001317487425073,-1.13812586087003e-18,-6.01490854938808e-19,-1.15929662135381e-18,-4.44327070388035e-19,-3.79810176457855e-06,0,0,0,0,0,-2.14943661351991e-07,0,0,0,-1.23629393413927e-19,-1.55843677044528e-19,-1.05259617513449e-27,0,4.18494577533339e-22,-2.94613266126803e-19,0,-6.21395032369057e-05,-6.83544797810448e-07,0,-1.32477941742763e-20,0,-1.31060635138943e-06,-3.91202398688949e-18,0,0,-4.90160421496611e-07,-7.61961588094292e-12,-2.18104586761578e-19,-1.047185294322e-05,-3.76784636517782e-09,1.36380483456771e-09,0,1.28845867064885e-15,0,0,0,0
"NA.TO",0,0,0,0,0,0,0,0,0,6.02140609682298e-16,0,0,3.57610484920586e-10,0,0,0,0,0,5.38190617106212e-06,0,0,0,0,0,0,0,0,0,1.81682183609636e-18,0.982094218432205,2.10630429255683e-10,0.000683149639996296,0,0.0172065952379936,0,0,4.31223212445982e-20,0,4.75041303885264e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46560571877432e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06364033928026e-05,0,0,1.78115079699698e-08,0,1.68274750898745e-14,0,0,0,0
"UCG.MI",-0.00218872778950726,-1.3956512906599e-10,-1.23544486022926e-10,-0.00053365346704402,-0.00576213557671485,-0.00429399342268659,-1.57222320189545e-10,-0.00042084338753233,-2.38938328765326e-10,-0.00015980011448413,-0.00147348135333723,-0.000597622136150442,-0.00069744505935592,-0.00473838282760531,-2.63019014751577e-05,-2.23127263490725e-06,-6.29778274133149e-05,-4.93514328628666e-05,-3.88615439172981e-05,-3.67407332269384e-05,-1.34600064944415e-05,-1.83408920105354e-06,-2.50498882137395e-15,-1.48853503591839e-05,-0.000113340174281782,-0.00101027485260745,-5.2107909485966e-06,-1.48839082444689e-10,-1.6127707896659e-11,-2.10630429255683e-10,1,0,-3.67544740975213e-06,-1.22374220418655e-08,-1.31946861199734e-10,-6.97329118669266e-11,-1.34784052203827e-10,-5.15123716097241e-11,-2.11980811790794e-07,0,0,0,0,0,-0.000135710848187492,0,0,-0.00402914591099024,-0.00082939425304906,-0.00633932216256155,-4.29328542692513e-11,-0.000123842929050598,0,-0.00264929843831353,-0.00118375923271792,-1.64506782602194e-05,-0.000192863355997634,0,-7.6109046314551e-05,-7.20836663909923e-07,-0.00244189941661853,-9.98361106676851e-07,0,-4.5079410748401e-07,-2.73481422360988e-08,-1.10294542926986e-06,-2.52856178968255e-11,-5.84269376324319e-07,-5.17190000625663e-09,-0.0108443958469127,0,-0.00684857498657116,0,0,0,-1.68588125706304e-05
"ISP.MI",-0.00479789075218944,-0.0129072066507899,-0.0293772136833403,-0.00355294994417037,-0.00116998543972884,-0.0144814302571841,-0.00242970249464869,-0.00425279882216125,-0.0194306999303178,-0.000786380861210906,-0.00602215102452966,-0.00566056773691746,-0.0246056698872434,-0.00421099656111075,-0.000847309380256755,-2.09241323426045e-05,-0.000658410573922633,-0.000438844755071868,-1.71791291987234e-06,-6.58740202959431e-05,-0.000474865327452723,-1.58524366349784e-05,-6.85464505321448e-15,-0.000525151067013337,-2.2844694987393e-12,-4.73957317024148e-05,-9.90569120162763e-13,-6.55548398823605e-12,-7.10330439740416e-13,-0.000683149639996296,0,1,-4.61370607384474e-16,-5.38986234813062e-10,-5.81148124327021e-12,-3.07132360458209e-12,-5.93644277819375e-12,-2.26881623923677e-12,-1.04282947275631e-06,0,0,0,0,0,-5.98549280869393e-08,0,0,0,-6.31274559030477e-13,-7.95766652147055e-13,-5.3892641745864e-21,0,0,-1.50434985178674e-12,0,-0.000208818201475197,-0.000177245645533422,0,-6.76462489300537e-14,-1.59513512970616e-05,-3.59849689908472e-07,-1.99755182157697e-11,0,-1.23355185161376e-06,-0.000168803773161563,-3.8907818166264e-05,-1.1136823778586e-12,-2.87520605271426e-06,-1.9613975334527e-07,0,0,0,0,0,0,0
"UNI.MI",0,0,0,0,0,0,0,0,0,2.99460070982224e-20,0,0,1.77850246009624e-14,0,0,0,0,0,2.67658074045781e-10,0,0,0,0,0,0,0,0,0,9.01119189781863e-23,0,3.67544740975213e-06,4.61370607384474e-16,0.999420214446354,8.55734769420131e-07,0,0,2.13880912312992e-24,0,2.36250304815524e-17,0,0,0,0,0,0,0,0,0,0,0.000575254102904831,0,0,2.71086691007153e-25,0,0,-0.00617642717534195,-0.0190059312023815,0,0,0,0,0,0,0,0,0,0,0,0,8.85818846996326e-13,0,8.36878805884591e-19,0,0,0,0
"MB.MI",-0.0116401059783323,-0.0114012053887151,-0.010092463963634,-0.0266098492806164,-0.00370422464486031,-0.00698026210551433,-0.0128436375537786,-0.0185497279012813,-0.019519093992379,-0.0237910083293937,-0.0112952444896308,-0.0149075652548907,-0.0249073765168339,-0.020529840036158,-0.000857699524551481,-0.000102814568881804,-0.000666484343702163,-0.000752544664439948,0.000310944472686638,-0.000136553071386506,-0.000480688370827153,-8.89737816883337e-05,0,-0.000531590740041794,-0.00423712637052419,-0.000972293438126282,-0.00183728276786426,-0.0121588027720244,-0.001317487425073,-0.0172065952379936,1.22374220418655e-08,5.38986234813062e-10,-8.55734769420131e-07,0.99968624813554,-0.0107788615420377,-0.00569654628463595,-0.0110106343081601,-0.00420809344181907,-0.00562787716910886,0,0,0,0,0,-0.000276576556632951,0,0,0,-0.00117085830306689,-0.00147595048563511,-9.99582691651776e-12,0,3.17548674847985e-19,-0.00279019721210864,0,-0.00124274084074977,-0.000915172553683277,0,-0.00012547270360203,0,-0.00527496795785717,-0.0370496500927479,0,0,-4.07158582641084e-06,-0.00883441644006341,-0.00206560559180094,-8.69859053280742e-05,-3.48259561782171e-07,1.03483108255026e-06,0,9.77659744529545e-13,0,0,0,0
"NAB.AX",0,0,0,0,0,0,0,0,0,3.77203634473296e-16,0,0,2.24020722846363e-10,0,0,0,0,0,3.37142942271485e-06,0,0,0,0,0,0,0,0,0,1.13812586087003e-18,0,1.31946861199734e-10,5.81148124327021e-12,0,0.0107788615420377,0.98921775550865,0,2.70134517398102e-20,0,2.97583825882227e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42386198264863e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1157801738678e-08,0,1.05413663533004e-14,0,0,0,0
