"Source","Target","Type","Weight"
"V37","V90","Directed",0
"V37","V91","Directed",0
"V37","V92","Directed",0
"V37","V93","Directed",0
"V37","V94","Directed",0
"V37","V95","Directed",0
"V37","V96","Directed",0
"V37","V97","Directed",0
"V37","V98","Directed",0
"V37","V99","Directed",0
"V37","V100","Directed",0
"V37","V101","Directed",0
"V37","V102","Directed",0
"V37","V103","Directed",0
"V37","V104","Directed",0
"V37","V105","Directed",0
"V37","V106","Directed",0
"V38","V39","Directed",0
"V38","V40","Directed",0
"V38","V41","Directed",0
"V38","V42","Directed",0.077250928
"V38","V43","Directed",0
"V38","V44","Directed",0
"V38","V45","Directed",0
"V38","V46","Directed",0
"V38","V47","Directed",0
"V38","V48","Directed",0
"V38","V49","Directed",0
"V38","V50","Directed",0
"V38","V51","Directed",0
"V38","V52","Directed",0
"V38","V53","Directed",0
"V38","V54","Directed",0
"V38","V55","Directed",0
"V38","V56","Directed",0
"V38","V57","Directed",0
"V38","V58","Directed",0
"V38","V59","Directed",0
"V38","V60","Directed",0
"V38","V61","Directed",0
"V38","V62","Directed",0
"V38","V63","Directed",0
"V38","V64","Directed",0
"V38","V65","Directed",0
"V38","V66","Directed",0
"V38","V67","Directed",0
"V38","V68","Directed",0
"V38","V69","Directed",0
"V38","V70","Directed",0
"V38","V71","Directed",0
"V38","V72","Directed",0
"V38","V73","Directed",0
"V38","V74","Directed",0
"V38","V75","Directed",0
"V38","V76","Directed",0
"V38","V77","Directed",0
"V38","V78","Directed",0
"V38","V79","Directed",0
"V38","V80","Directed",0
"V38","V81","Directed",0
"V38","V82","Directed",0
"V38","V83","Directed",0
"V38","V84","Directed",0
"V38","V85","Directed",0
"V38","V86","Directed",0
"V38","V87","Directed",0
"V38","V88","Directed",0
"V38","V89","Directed",0
"V38","V90","Directed",0
"V38","V91","Directed",0
"V38","V92","Directed",0
"V38","V93","Directed",0
"V38","V94","Directed",0
"V38","V95","Directed",0
"V38","V96","Directed",0
"V38","V97","Directed",0
"V38","V98","Directed",0
"V38","V99","Directed",0
"V38","V100","Directed",0
"V38","V101","Directed",0
"V38","V102","Directed",0
"V38","V103","Directed",0
"V38","V104","Directed",0
"V38","V105","Directed",0
"V38","V106","Directed",0
"V39","V40","Directed",0
"V39","V41","Directed",0
"V39","V42","Directed",0
"V39","V43","Directed",0
"V39","V44","Directed",0
"V39","V45","Directed",0
"V39","V46","Directed",0
"V39","V47","Directed",0
"V39","V48","Directed",0
"V39","V49","Directed",0
"V39","V50","Directed",0
"V39","V51","Directed",0
"V39","V52","Directed",0
"V39","V53","Directed",0
"V39","V54","Directed",0
"V39","V55","Directed",0
"V39","V56","Directed",0.135249361
"V39","V57","Directed",0
"V39","V58","Directed",0
"V39","V59","Directed",0
"V39","V60","Directed",0
"V39","V61","Directed",0
"V39","V62","Directed",0.142835379
"V39","V63","Directed",0
"V39","V64","Directed",0
"V39","V65","Directed",0
"V39","V66","Directed",0
"V39","V67","Directed",0
"V39","V68","Directed",0
"V39","V69","Directed",0
"V39","V70","Directed",0
"V39","V71","Directed",0
"V39","V72","Directed",0
"V39","V73","Directed",0
"V39","V74","Directed",0
"V39","V75","Directed",0
"V39","V76","Directed",0
"V39","V77","Directed",0
"V39","V78","Directed",0
"V39","V79","Directed",0
"V39","V80","Directed",0
"V39","V81","Directed",0
"V39","V82","Directed",0
"V39","V83","Directed",0
"V39","V84","Directed",0
"V39","V85","Directed",0
"V39","V86","Directed",0
"V39","V87","Directed",0
"V39","V88","Directed",0
"V39","V89","Directed",0
"V39","V90","Directed",0
"V39","V91","Directed",0
"V39","V92","Directed",0
"V39","V93","Directed",0
"V39","V94","Directed",0
"V39","V95","Directed",0
"V39","V96","Directed",0
"V39","V97","Directed",0
"V39","V98","Directed",0
"V39","V99","Directed",0
"V39","V100","Directed",0
"V39","V101","Directed",0
"V39","V102","Directed",0
"V39","V103","Directed",0
"V39","V104","Directed",0
"V39","V105","Directed",0
"V39","V106","Directed",0
"V40","V41","Directed",0
"V40","V42","Directed",0
"V40","V43","Directed",0
"V40","V44","Directed",0
"V40","V45","Directed",0
"V40","V46","Directed",0
"V40","V47","Directed",0
"V40","V48","Directed",0
"V40","V49","Directed",0
"V40","V50","Directed",0
"V40","V51","Directed",0
"V40","V52","Directed",0
"V40","V53","Directed",0
"V40","V54","Directed",0
"V40","V55","Directed",0
"V40","V56","Directed",0
"V40","V57","Directed",0
"V40","V58","Directed",0
"V40","V59","Directed",0.08919169
"V40","V60","Directed",0
"V40","V61","Directed",0
"V40","V62","Directed",0
"V40","V63","Directed",0
"V40","V64","Directed",0
"V40","V65","Directed",0
"V40","V66","Directed",0
"V40","V67","Directed",0
"V40","V68","Directed",0
"V40","V69","Directed",0
"V40","V70","Directed",0
"V40","V71","Directed",0
"V40","V72","Directed",0
"V40","V73","Directed",0
"V40","V74","Directed",0
"V40","V75","Directed",0
"V40","V76","Directed",0
"V40","V77","Directed",0
"V40","V78","Directed",0
"V40","V79","Directed",0
"V40","V80","Directed",0
"V40","V81","Directed",0
"V40","V82","Directed",0
"V40","V83","Directed",0
"V40","V84","Directed",0
"V40","V85","Directed",0
"V40","V86","Directed",0
"V40","V87","Directed",0
"V40","V88","Directed",0
"V40","V89","Directed",0
"V40","V90","Directed",0
"V40","V91","Directed",0
"V40","V92","Directed",0
"V40","V93","Directed",0
"V40","V94","Directed",0
"V40","V95","Directed",0
"V40","V96","Directed",0
"V40","V97","Directed",0
"V40","V98","Directed",0
"V40","V99","Directed",0
"V40","V100","Directed",0
"V40","V101","Directed",0
"V40","V102","Directed",0
"V40","V103","Directed",0
"V40","V104","Directed",0
"V40","V105","Directed",0
"V40","V106","Directed",0
"V41","V42","Directed",0
"V41","V43","Directed",0
"V41","V44","Directed",0
"V41","V45","Directed",0
"V41","V46","Directed",0
"V41","V47","Directed",0
"V41","V48","Directed",0
"V41","V49","Directed",0
"V41","V50","Directed",0
"V41","V51","Directed",0
"V41","V52","Directed",0.368606538
"V41","V53","Directed",0
"V41","V54","Directed",0
"V41","V55","Directed",0
"V41","V56","Directed",0
"V41","V57","Directed",0
"V41","V58","Directed",0
"V41","V59","Directed",0
"V41","V60","Directed",0
"V41","V61","Directed",0
"V41","V62","Directed",0
"V41","V63","Directed",0
"V41","V64","Directed",0
"V41","V65","Directed",0
"V41","V66","Directed",0
"V41","V67","Directed",0
"V41","V68","Directed",0
"V41","V69","Directed",0
"V41","V70","Directed",0
"V41","V71","Directed",0
"V41","V72","Directed",0
"V41","V73","Directed",0
"V41","V74","Directed",0
"V41","V75","Directed",0
"V41","V76","Directed",0
"V41","V77","Directed",0
"V41","V78","Directed",0
"V41","V79","Directed",0
"V41","V80","Directed",0
"V41","V81","Directed",0
"V41","V82","Directed",0
"V41","V83","Directed",0
"V41","V84","Directed",0
"V41","V85","Directed",0
"V41","V86","Directed",0
"V41","V87","Directed",0
"V41","V88","Directed",0
"V41","V89","Directed",0
"V41","V90","Directed",0
"V41","V91","Directed",0
"V41","V92","Directed",0
"V41","V93","Directed",0
"V41","V94","Directed",0
"V41","V95","Directed",0
"V41","V96","Directed",0
"V41","V97","Directed",0
"V41","V98","Directed",0
"V41","V99","Directed",0
"V41","V100","Directed",0
"V41","V101","Directed",0
"V41","V102","Directed",0
"V41","V103","Directed",0
"V41","V104","Directed",0
"V41","V105","Directed",0
"V41","V106","Directed",0
"V42","V43","Directed",0
"V42","V44","Directed",0.099990144
"V42","V45","Directed",0
"V42","V46","Directed",0
"V42","V47","Directed",0
"V42","V48","Directed",0
"V42","V49","Directed",0
"V42","V50","Directed",0
"V42","V51","Directed",0
"V42","V52","Directed",0
"V42","V53","Directed",0
"V42","V54","Directed",0
"V42","V55","Directed",0
"V42","V56","Directed",0
"V42","V57","Directed",0
"V42","V58","Directed",0
"V42","V59","Directed",0
"V42","V60","Directed",0
"V42","V61","Directed",0
"V42","V62","Directed",0
"V42","V63","Directed",0
"V42","V64","Directed",0
"V42","V65","Directed",0
"V42","V66","Directed",0
"V42","V67","Directed",0
"V42","V68","Directed",0
"V42","V69","Directed",0
"V42","V70","Directed",0
"V42","V71","Directed",0
"V42","V72","Directed",0
"V42","V73","Directed",0
"V42","V74","Directed",0
"V42","V75","Directed",0
"V42","V76","Directed",0
"V42","V77","Directed",0
"V42","V78","Directed",0
"V42","V79","Directed",0
"V42","V80","Directed",0
"V42","V81","Directed",0
"V42","V82","Directed",0.042598486
"V42","V83","Directed",0
"V42","V84","Directed",0
"V42","V85","Directed",0
"V42","V86","Directed",0.018447587
"V42","V87","Directed",0
"V42","V88","Directed",0
"V42","V89","Directed",0
"V42","V90","Directed",0
"V42","V91","Directed",0
"V42","V92","Directed",0
"V42","V93","Directed",0
"V42","V94","Directed",0
"V42","V95","Directed",0
"V42","V96","Directed",0
"V42","V97","Directed",0
"V42","V98","Directed",0
"V42","V99","Directed",0
"V42","V100","Directed",0
"V42","V101","Directed",0
"V42","V102","Directed",0
"V42","V103","Directed",0
"V42","V104","Directed",0
"V42","V105","Directed",0
"V42","V106","Directed",0
"V43","V44","Directed",0
"V43","V45","Directed",0
"V43","V46","Directed",0
"V43","V47","Directed",0
"V43","V48","Directed",0
"V43","V49","Directed",0
"V43","V50","Directed",0
"V43","V51","Directed",0
"V43","V52","Directed",0
"V43","V53","Directed",0
"V43","V54","Directed",0
"V43","V55","Directed",0
"V43","V56","Directed",0
"V43","V57","Directed",0
"V43","V58","Directed",0
"V43","V59","Directed",0
"V43","V60","Directed",0
"V43","V61","Directed",0
"V43","V62","Directed",0
"V43","V63","Directed",0
"V43","V64","Directed",0
"V43","V65","Directed",0
"V43","V66","Directed",0
"V43","V67","Directed",0
"V43","V68","Directed",0
"V43","V69","Directed",0
"V43","V70","Directed",0
"V43","V71","Directed",0
"V43","V72","Directed",0
"V43","V73","Directed",0
"V43","V74","Directed",0
"V43","V75","Directed",0
"V43","V76","Directed",0
"V43","V77","Directed",0
"V43","V78","Directed",0
"V43","V79","Directed",0
"V43","V80","Directed",0
"V43","V81","Directed",0
"V43","V82","Directed",0
"V43","V83","Directed",0
"V43","V84","Directed",0
"V43","V85","Directed",0
"V43","V86","Directed",0
"V43","V87","Directed",0
"V43","V88","Directed",0
"V43","V89","Directed",0
"V43","V90","Directed",0
"V43","V91","Directed",0
"V43","V92","Directed",0
"V43","V93","Directed",0
"V43","V94","Directed",0
"V43","V95","Directed",0
"V43","V96","Directed",0
"V43","V97","Directed",0
"V43","V98","Directed",0
"V43","V99","Directed",0
"V43","V100","Directed",0
"V43","V101","Directed",0
"V43","V102","Directed",0
"V43","V103","Directed",0
"V43","V104","Directed",0
"V43","V105","Directed",0
"V43","V106","Directed",0
"V44","V45","Directed",0
"V44","V46","Directed",0
"V44","V47","Directed",0
"V44","V48","Directed",0
"V44","V49","Directed",0
"V44","V50","Directed",0
"V44","V51","Directed",0
"V44","V52","Directed",0
"V44","V53","Directed",0
"V44","V54","Directed",0
"V44","V55","Directed",0
"V44","V56","Directed",0
"V44","V57","Directed",0
"V44","V58","Directed",0
"V44","V59","Directed",0
"V44","V60","Directed",0
"V44","V61","Directed",0
"V44","V62","Directed",0
"V44","V63","Directed",0
"V44","V64","Directed",0
"V44","V65","Directed",0
"V44","V66","Directed",0
"V44","V67","Directed",0
"V44","V68","Directed",0
"V44","V69","Directed",0
"V44","V70","Directed",0
"V44","V71","Directed",0
"V44","V72","Directed",0
"V44","V73","Directed",0
"V44","V74","Directed",0
"V44","V75","Directed",0
"V44","V76","Directed",0
"V44","V77","Directed",0
"V44","V78","Directed",0
"V44","V79","Directed",0
"V44","V80","Directed",0
"V44","V81","Directed",0
"V44","V82","Directed",0
"V44","V83","Directed",0
"V44","V84","Directed",0
"V44","V85","Directed",0
"V44","V86","Directed",0
"V44","V87","Directed",0
"V44","V88","Directed",0
"V44","V89","Directed",0
"V44","V90","Directed",0
"V44","V91","Directed",0
"V44","V92","Directed",0
"V44","V93","Directed",0
"V44","V94","Directed",0
"V44","V95","Directed",0
"V44","V96","Directed",0
"V44","V97","Directed",0
"V44","V98","Directed",0
"V44","V99","Directed",0
"V44","V100","Directed",0
"V44","V101","Directed",0
"V44","V102","Directed",0
"V44","V103","Directed",0
"V44","V104","Directed",0
"V44","V105","Directed",0
"V44","V106","Directed",0
"V45","V46","Directed",0
"V45","V47","Directed",0
"V45","V48","Directed",0
"V45","V49","Directed",0
"V45","V50","Directed",0
"V45","V51","Directed",0
"V45","V52","Directed",0
"V45","V53","Directed",0
"V45","V54","Directed",0
"V45","V55","Directed",0
"V45","V56","Directed",0
"V45","V57","Directed",0
"V45","V58","Directed",0
"V45","V59","Directed",0
"V45","V60","Directed",0
"V45","V61","Directed",0
"V45","V62","Directed",0
"V45","V63","Directed",0
"V45","V64","Directed",0
"V45","V65","Directed",0
"V45","V66","Directed",0
"V45","V67","Directed",0
"V45","V68","Directed",0
"V45","V69","Directed",0
"V45","V70","Directed",0
"V45","V71","Directed",0
"V45","V72","Directed",0
"V45","V73","Directed",0
"V45","V74","Directed",0
"V45","V75","Directed",0
"V45","V76","Directed",0
"V45","V77","Directed",0
"V45","V78","Directed",0
"V45","V79","Directed",0
"V45","V80","Directed",0
"V45","V81","Directed",0
"V45","V82","Directed",0
"V45","V83","Directed",0
"V45","V84","Directed",0
"V45","V85","Directed",0
"V45","V86","Directed",0
"V45","V87","Directed",0
"V45","V88","Directed",0
"V45","V89","Directed",0
"V45","V90","Directed",0
"V45","V91","Directed",0
"V45","V92","Directed",0
"V45","V93","Directed",0
"V45","V94","Directed",0
"V45","V95","Directed",0
"V45","V96","Directed",0
"V45","V97","Directed",0
"V45","V98","Directed",0
"V45","V99","Directed",0
"V45","V100","Directed",0
"V45","V101","Directed",0
"V45","V102","Directed",0
"V45","V103","Directed",0
"V45","V104","Directed",0
"V45","V105","Directed",0
"V45","V106","Directed",0
"V46","V47","Directed",0
"V46","V48","Directed",0
"V46","V49","Directed",0
"V46","V50","Directed",0
"V46","V51","Directed",0
"V46","V52","Directed",0
"V46","V53","Directed",0
"V46","V54","Directed",0
"V46","V55","Directed",0
"V46","V56","Directed",0
"V46","V57","Directed",0
"V46","V58","Directed",0
"V46","V59","Directed",0
"V46","V60","Directed",0
"V46","V61","Directed",0
"V46","V62","Directed",0
"V46","V63","Directed",0
"V46","V64","Directed",0
"V46","V65","Directed",0
"V46","V66","Directed",0
"V46","V67","Directed",0
"V46","V68","Directed",0
"V46","V69","Directed",0
"V46","V70","Directed",0
"V46","V71","Directed",0
"V46","V72","Directed",0
"V46","V73","Directed",0
"V46","V74","Directed",0
"V46","V75","Directed",0
"V46","V76","Directed",0
"V46","V77","Directed",0
"V46","V78","Directed",0
"V46","V79","Directed",0
"V46","V80","Directed",0
"V46","V81","Directed",0
"V46","V82","Directed",0
"V46","V83","Directed",0
"V46","V84","Directed",0
"V46","V85","Directed",0
"V46","V86","Directed",0
"V46","V87","Directed",0
"V46","V88","Directed",0
"V46","V89","Directed",0
"V46","V90","Directed",0
"V46","V91","Directed",0
"V46","V92","Directed",0
"V46","V93","Directed",0
"V46","V94","Directed",0
"V46","V95","Directed",0
"V46","V96","Directed",0
"V46","V97","Directed",0
"V46","V98","Directed",0
"V46","V99","Directed",0
"V46","V100","Directed",0
"V46","V101","Directed",0
"V46","V102","Directed",0
"V46","V103","Directed",0
"V46","V104","Directed",0
"V46","V105","Directed",0
"V46","V106","Directed",0
"V47","V48","Directed",0
"V47","V49","Directed",0
"V47","V50","Directed",0
"V47","V51","Directed",0
"V47","V52","Directed",0
"V47","V53","Directed",0
"V47","V54","Directed",0
"V47","V55","Directed",0
"V47","V56","Directed",0
"V47","V57","Directed",0
"V47","V58","Directed",0
"V47","V59","Directed",0
"V47","V60","Directed",0
"V47","V61","Directed",0.020226588
"V47","V62","Directed",0
"V47","V63","Directed",0
"V47","V64","Directed",0
"V47","V65","Directed",0
"V47","V66","Directed",0
"V47","V67","Directed",0
"V47","V68","Directed",0
"V47","V69","Directed",0
"V47","V70","Directed",0
"V47","V71","Directed",0
"V47","V72","Directed",0
"V47","V73","Directed",0
"V47","V74","Directed",0
"V47","V75","Directed",0
"V47","V76","Directed",0
"V47","V77","Directed",0
"V47","V78","Directed",0
"V47","V79","Directed",0
"V47","V80","Directed",0
"V47","V81","Directed",0
"V47","V82","Directed",0
"V47","V83","Directed",0
"V47","V84","Directed",0
"V47","V85","Directed",0
"V47","V86","Directed",0
"V47","V87","Directed",0
"V47","V88","Directed",0
"V47","V89","Directed",0
"V47","V90","Directed",0
"V47","V91","Directed",0
"V47","V92","Directed",0
"V47","V93","Directed",0
"V47","V94","Directed",0
"V47","V95","Directed",0
"V47","V96","Directed",0
"V47","V97","Directed",0
"V47","V98","Directed",0
"V47","V99","Directed",0
"V47","V100","Directed",0
"V47","V101","Directed",0
"V47","V102","Directed",0
"V47","V103","Directed",0
"V47","V104","Directed",0
"V47","V105","Directed",0
"V47","V106","Directed",0
"V48","V49","Directed",0
"V48","V50","Directed",0
"V48","V51","Directed",0
"V48","V52","Directed",0
"V48","V53","Directed",0
"V48","V54","Directed",0
"V48","V55","Directed",0
"V48","V56","Directed",0
"V48","V57","Directed",0
"V48","V58","Directed",0
"V48","V59","Directed",0
"V48","V60","Directed",0
"V48","V61","Directed",0.274860561
"V48","V62","Directed",0
"V48","V63","Directed",0
"V48","V64","Directed",0
"V48","V65","Directed",0
"V48","V66","Directed",0
"V48","V67","Directed",0
"V48","V68","Directed",0
"V48","V69","Directed",0
"V48","V70","Directed",0
"V48","V71","Directed",0
"V48","V72","Directed",0
"V48","V73","Directed",0
"V48","V74","Directed",0
"V48","V75","Directed",0
"V48","V76","Directed",0
"V48","V77","Directed",0
"V48","V78","Directed",0
"V48","V79","Directed",0
"V48","V80","Directed",0
"V48","V81","Directed",0
"V48","V82","Directed",0
"V48","V83","Directed",0
"V48","V84","Directed",0
"V48","V85","Directed",0
"V48","V86","Directed",0
"V48","V87","Directed",0
"V48","V88","Directed",0
"V48","V89","Directed",0
"V48","V90","Directed",0
"V48","V91","Directed",0
"V48","V92","Directed",0
"V48","V93","Directed",0
"V48","V94","Directed",0
"V48","V95","Directed",0
"V48","V96","Directed",0
"V48","V97","Directed",0
"V48","V98","Directed",0
"V48","V99","Directed",0
"V48","V100","Directed",0
"V48","V101","Directed",0
"V48","V102","Directed",0
"V48","V103","Directed",0
"V48","V104","Directed",0
"V48","V105","Directed",0
"V48","V106","Directed",0
"V49","V50","Directed",0
"V49","V51","Directed",0
"V49","V52","Directed",0
"V49","V53","Directed",0
"V49","V54","Directed",0
"V49","V55","Directed",0
"V49","V56","Directed",0
"V49","V57","Directed",0
"V49","V58","Directed",0
"V49","V59","Directed",0
"V49","V60","Directed",0
"V49","V61","Directed",0
"V49","V62","Directed",0
"V49","V63","Directed",0
"V49","V64","Directed",0
"V49","V65","Directed",0
"V49","V66","Directed",0
"V49","V67","Directed",0
"V49","V68","Directed",0
"V49","V69","Directed",0
"V49","V70","Directed",0
"V49","V71","Directed",0
"V49","V72","Directed",0
"V49","V73","Directed",0
"V49","V74","Directed",0
"V49","V75","Directed",0
"V49","V76","Directed",0
"V49","V77","Directed",0
"V49","V78","Directed",0
"V49","V79","Directed",0
"V49","V80","Directed",0
"V49","V81","Directed",0
"V49","V82","Directed",0
"V49","V83","Directed",0
"V49","V84","Directed",0
"V49","V85","Directed",0
"V49","V86","Directed",0
"V49","V87","Directed",0
"V49","V88","Directed",0
"V49","V89","Directed",0
"V49","V90","Directed",0
"V49","V91","Directed",0
"V49","V92","Directed",0
"V49","V93","Directed",0
"V49","V94","Directed",0
"V49","V95","Directed",0
"V49","V96","Directed",0
"V49","V97","Directed",0
"V49","V98","Directed",0
"V49","V99","Directed",0
"V49","V100","Directed",0
"V49","V101","Directed",0
"V49","V102","Directed",0
"V49","V103","Directed",0
"V49","V104","Directed",0
"V49","V105","Directed",0
"V49","V106","Directed",0
"V50","V51","Directed",0
"V50","V52","Directed",0
"V50","V53","Directed",0
"V50","V54","Directed",0.045024507
"V50","V55","Directed",0
"V50","V56","Directed",0
"V50","V57","Directed",0
"V50","V58","Directed",0
"V50","V59","Directed",0
"V50","V60","Directed",0
"V50","V61","Directed",0
"V50","V62","Directed",0
"V50","V63","Directed",0
"V50","V64","Directed",0
"V50","V65","Directed",0.212956637
"V50","V66","Directed",0
"V50","V67","Directed",0
"V50","V68","Directed",0
"V50","V69","Directed",0
"V50","V70","Directed",0
"V50","V71","Directed",0
"V50","V72","Directed",0
"V50","V73","Directed",0
"V50","V74","Directed",0
"V50","V75","Directed",0
"V50","V76","Directed",0
"V50","V77","Directed",0
"V50","V78","Directed",0
"V50","V79","Directed",0
"V50","V80","Directed",0
"V50","V81","Directed",0
"V50","V82","Directed",0
"V50","V83","Directed",0
"V50","V84","Directed",0
"V50","V85","Directed",0
"V50","V86","Directed",0
"V50","V87","Directed",0
"V50","V88","Directed",0
"V50","V89","Directed",0
"V50","V90","Directed",0
"V50","V91","Directed",0
"V50","V92","Directed",0
"V50","V93","Directed",0
"V50","V94","Directed",0
"V50","V95","Directed",0
"V50","V96","Directed",0
"V50","V97","Directed",0
"V50","V98","Directed",0
"V50","V99","Directed",0
"V50","V100","Directed",0
"V50","V101","Directed",0
"V50","V102","Directed",0
"V50","V103","Directed",0
"V50","V104","Directed",0
"V50","V105","Directed",0
"V50","V106","Directed",0
"V51","V52","Directed",0
"V51","V53","Directed",0
"V51","V54","Directed",0
"V51","V55","Directed",0
"V51","V56","Directed",0
"V51","V57","Directed",0
"V51","V58","Directed",0
"V51","V59","Directed",0.158118263
"V51","V60","Directed",0
"V51","V61","Directed",0
"V51","V62","Directed",0
"V51","V63","Directed",0
"V51","V64","Directed",0
"V51","V65","Directed",0.087040745
"V51","V66","Directed",0
"V51","V67","Directed",0
"V51","V68","Directed",0
"V51","V69","Directed",0
"V51","V70","Directed",0
"V51","V71","Directed",0
"V51","V72","Directed",0
"V51","V73","Directed",0
"V51","V74","Directed",0
"V51","V75","Directed",0
"V51","V76","Directed",0
"V51","V77","Directed",0
"V51","V78","Directed",0
"V51","V79","Directed",0
"V51","V80","Directed",0
"V51","V81","Directed",0
"V51","V82","Directed",0
"V51","V83","Directed",0
"V51","V84","Directed",0
"V51","V85","Directed",0.016613087
"V51","V86","Directed",0
"V51","V87","Directed",0
"V51","V88","Directed",0
"V51","V89","Directed",0
"V51","V90","Directed",0
"V51","V91","Directed",0
"V51","V92","Directed",0
"V51","V93","Directed",0
"V51","V94","Directed",0
"V51","V95","Directed",0
"V51","V96","Directed",0
"V51","V97","Directed",0
"V51","V98","Directed",0
"V51","V99","Directed",0
"V51","V100","Directed",0
"V51","V101","Directed",0
"V51","V102","Directed",0
"V51","V103","Directed",0
"V51","V104","Directed",0
"V51","V105","Directed",0
"V51","V106","Directed",0
"V52","V53","Directed",0
"V52","V54","Directed",0
"V52","V55","Directed",0
"V52","V56","Directed",0
"V52","V57","Directed",0
"V52","V58","Directed",0
"V52","V59","Directed",0
"V52","V60","Directed",0
"V52","V61","Directed",0
"V52","V62","Directed",0
"V52","V63","Directed",0
"V52","V64","Directed",0
"V52","V65","Directed",0
"V52","V66","Directed",0
"V52","V67","Directed",0
"V52","V68","Directed",0
"V52","V69","Directed",0
"V52","V70","Directed",0
"V52","V71","Directed",0
"V52","V72","Directed",0
"V52","V73","Directed",0
"V52","V74","Directed",0
"V52","V75","Directed",0
"V52","V76","Directed",0
"V52","V77","Directed",0
"V52","V78","Directed",0
"V52","V79","Directed",0
"V52","V80","Directed",0
"V52","V81","Directed",0
"V52","V82","Directed",0
"V52","V83","Directed",0
"V52","V84","Directed",0
"V52","V85","Directed",0
"V52","V86","Directed",0
"V52","V87","Directed",0
"V52","V88","Directed",0
"V52","V89","Directed",0
"V52","V90","Directed",0
"V52","V91","Directed",0
"V52","V92","Directed",0
"V52","V93","Directed",0
"V52","V94","Directed",0
"V52","V95","Directed",0
"V52","V96","Directed",0
"V52","V97","Directed",0
"V52","V98","Directed",0
"V52","V99","Directed",0
"V52","V100","Directed",0
"V52","V101","Directed",0
"V52","V102","Directed",0
"V52","V103","Directed",0
"V52","V104","Directed",0
"V52","V105","Directed",0
"V52","V106","Directed",0
"V53","V54","Directed",0.180140287
"V53","V55","Directed",0
"V53","V56","Directed",0
"V53","V57","Directed",0
"V53","V58","Directed",0
"V53","V59","Directed",0
"V53","V60","Directed",0
"V53","V61","Directed",0
"V53","V62","Directed",0
"V53","V63","Directed",0
"V53","V64","Directed",0
"V53","V65","Directed",0
"V53","V66","Directed",0
"V53","V67","Directed",0
"V53","V68","Directed",0
"V53","V69","Directed",0
"V53","V70","Directed",0
"V53","V71","Directed",0
"V53","V72","Directed",0
"V53","V73","Directed",0
"V53","V74","Directed",0
"V53","V75","Directed",0
"V53","V76","Directed",0
"V53","V77","Directed",0
"V53","V78","Directed",0
"V53","V79","Directed",0
"V53","V80","Directed",0
"V53","V81","Directed",0
"V53","V82","Directed",0
"V53","V83","Directed",0
"V53","V84","Directed",0
"V53","V85","Directed",0
"V53","V86","Directed",0
"V53","V87","Directed",0
"V53","V88","Directed",0
"V53","V89","Directed",0
"V53","V90","Directed",0
"V53","V91","Directed",0
"V53","V92","Directed",0
"V53","V93","Directed",0
"V53","V94","Directed",0
"V53","V95","Directed",0
"V53","V96","Directed",0
"V53","V97","Directed",0
"V53","V98","Directed",0
"V53","V99","Directed",0
"V53","V100","Directed",0
"V53","V101","Directed",0
"V53","V102","Directed",0
"V53","V103","Directed",0
"V53","V104","Directed",0
"V53","V105","Directed",0
"V53","V106","Directed",0
"V54","V55","Directed",0
"V54","V56","Directed",0
"V54","V57","Directed",0
"V54","V58","Directed",0
"V54","V59","Directed",0
"V54","V60","Directed",0
"V54","V61","Directed",0
"V54","V62","Directed",0
"V54","V63","Directed",0
"V54","V64","Directed",0
"V54","V65","Directed",0
"V54","V66","Directed",0
"V54","V67","Directed",0
"V54","V68","Directed",0
"V54","V69","Directed",0
"V54","V70","Directed",0
"V54","V71","Directed",0
"V54","V72","Directed",0
"V54","V73","Directed",0
"V54","V74","Directed",0
"V54","V75","Directed",0
"V54","V76","Directed",0
"V54","V77","Directed",0
"V54","V78","Directed",0
"V54","V79","Directed",0
"V54","V80","Directed",0
"V54","V81","Directed",0
"V54","V82","Directed",0
"V54","V83","Directed",0
"V54","V84","Directed",0
"V54","V85","Directed",0
"V54","V86","Directed",0
"V54","V87","Directed",0
"V54","V88","Directed",0
"V54","V89","Directed",0
"V54","V90","Directed",0
"V54","V91","Directed",0
"V54","V92","Directed",0
"V54","V93","Directed",0
"V54","V94","Directed",0
"V54","V95","Directed",0
"V54","V96","Directed",0
"V54","V97","Directed",0
"V54","V98","Directed",0
"V54","V99","Directed",0
"V54","V100","Directed",0
"V54","V101","Directed",0
"V54","V102","Directed",0
"V54","V103","Directed",0
"V54","V104","Directed",0
"V54","V105","Directed",0
"V54","V106","Directed",0
"V55","V56","Directed",0
"V55","V57","Directed",0
"V55","V58","Directed",0
"V55","V59","Directed",0
"V55","V60","Directed",0
"V55","V61","Directed",0
"V55","V62","Directed",0
"V55","V63","Directed",0
"V55","V64","Directed",0
"V55","V65","Directed",0
"V55","V66","Directed",0
"V55","V67","Directed",0.013570279
"V55","V68","Directed",0
"V55","V69","Directed",0
"V55","V70","Directed",0
"V55","V71","Directed",0
"V55","V72","Directed",0
"V55","V73","Directed",0
"V55","V74","Directed",0
"V55","V75","Directed",0
"V55","V76","Directed",0
"V55","V77","Directed",0
"V55","V78","Directed",0
"V55","V79","Directed",0
"V55","V80","Directed",0
"V55","V81","Directed",0
"V55","V82","Directed",0
"V55","V83","Directed",0
"V55","V84","Directed",0
"V55","V85","Directed",0
"V55","V86","Directed",0
"V55","V87","Directed",0
"V55","V88","Directed",0
