"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"53",0,0,0.0125390887668207,0,0.0521537595466823,0,0.0114145619837239,0.0138925160138842,0,0,0,0.0762352392790791,0,0,0,0,0.117511854644875,0,0,0.0123482122909358,0,0,0,0,0,0.0225404985260373,0.0501618786588054,0,0,0.0168326236834229,0,0.00743209698369408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326874082531621,0,0,0,0,0,1,0.12098680378342,0,0,0,0.00854047644265891,0,0,0,0,0.0748692646775589,0,0,0.0211040042091791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422674990533656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",0.018845669671534,0,0,0.0645756807779748,0.0172950972915094,0,0.00294197669803625,0.0778794053128984,0,0,0,0.0193788576936483,0,0,0.0954297029222405,0,0.0438804581288802,0.00586482869829285,0,0,0,0,0,0.0476964023170334,0,0.0195422247241475,0.0265439095314815,0,0,0.0585670050883576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228938393309789,0,0,0.0805249674188184,0.015374053325444,0,0.120986786517816,1,0,0,0,0.0175420179423745,0.0308526001827257,0,0,0,0.0588033945037296,0,0,0.00318588942567972,0,0,0,0.0535725067350041,0,0,0,0,0,0,0,0.00194125857399282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180338242091902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860833312975301,0,0,0.120844325142333,0,0,0.131079723618984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11289578667297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0116818149976431,0,0,0,0,0,0,0,0,0.0168320779631937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",0,0,0.00913839080369532,0,0.037521284022055,0,0.0528532510673847,0.0900268827577,0,0,0,0,0,0,0.0370428093039055,0,0,0,0,0.00833852120723961,0,0,0,0,0,0.065996114560917,0.0452579175283659,0,0,0,0,0,0,0,0,0,0.0169816900962592,0,0,0,0,0,0,0,0,0,0.0176089169882464,0,0.0773165440939877,0.0002695952603563,0.0404337179848044,0,0.00854069734166372,0.0175422510562606,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0334961558116667,0,0.0471741860821658,0,0,0.0525042442376481,0,0,0,0,0,0,0,0,0,0,0,0.0840140117678728,0,0,0.0474344491224568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0,0,0,0.0751748790297269,0,0,0,0,0,0,0,0,0,0,0.0318762457333462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808413351393697,0,0,0,0,0,0,0,0,0,0.108239538327094,0,0,0,0,0,0,0,0,0,0.0229005341769908,0.110687707681297,0,0,0.0308524214452738,0,0,0,0,1,0,0,0,0,0,0.0528344690549336,0,0,0,0,0,0,0,0.00172366805196371,0,0,0,0,0.119164676924373,0,0,0,0,0,0.0891583487747306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116818149976588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",0,0,0,0,0.000580382166246538,0.00650062941369282,0.0593475559851282,0,0.00933912186659917,0,0,0.0270075182860321,0,0.0627339764192645,0.0120666154049724,0,0,0,0,0,0,0.009824188256421,0,0,0,0,0.0473124323504735,0.0273545327244142,0,0,0,0.0494092214003764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133744895658985,0.0706708563067238,0.151227360247722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0246957828245169,0,0,0.0334497578865739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171385509221062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14042127013979,0,0,0.0905717011624976,0,0,0.129516190000174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11289585976988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
